OrthoGroup	t	S	N	dNdS	dN	dS
OG0007565	0.2292	91.1	259.9	1	0.0764	0.0764
OG0007566	0.0785	196.1	514.9	1	0.0262	0.0262
OG0007567	0.0498	292.7	745.3	1	0.0166	0.0166
OG0007568	0.0254	299.9	660.1	1	0.0085	0.0085
OG0007569	0.045	205.9	544.1	1	0.015	0.015
OG0007570	0.1249	116.8	339.2	1	0.0416	0.0416
OG0007571	0.0451	233.6	513.4	1	0.015	0.015
OG0007573	0.0224	664.5	1639.5	1	0.0075	0.0075
OG0007574	0.1019	145.2	346.8	1	0.034	0.034
OG0007575	0.0117	188.2	336.8	1	0.0039	0.0039
OG0007576	0.0807	33.1	278.9	1	0.0269	0.0269
OG0007578	0.02	230.3	687.7	1	0.0067	0.0067
OG0007579	0.243	118.5	436.5	1	0.081	0.081
OG0007580	0.0495	139.1	292.9	1	0.0165	0.0165
OG0007581	0.0215	444.6	974.4	1	0.0072	0.0072
OG0007582	0.0457	111.7	224.3	1	0.0152	0.0152
OG0007584	0.0305	151.9	352.1	1	0.0102	0.0102
OG0007585	0.0522	136.5	514.5	1	0.0174	0.0174
OG0007586	0.1397	162.6	464.4	1	0.0466	0.0466
OG0007587	0.0219	177.7	386.3	1	0.0073	0.0073
OG0007589	0.027	441.9	1142.1	1	0.009	0.009
OG0007590	0.0252	238.8	610.2	1	0.0084	0.0084
OG0007591	0.0235	576.2	1238.8	1	0.0078	0.0078
OG0007592	0.0453	795.6	1787.4	1	0.0151	0.0151
OG0007593	0.0228	113.2	417.8	1	0.0076	0.0076
OG0007594	0.0309	496.9	991.1	1	0.0103	0.0103
OG0007595	0.0673	134.4	369.6	1	0.0224	0.0224
OG0007596	0.0591	127.5	286.5	1	0.0197	0.0197
OG0007597	0.0311	144.8	347.2	1	0.0104	0.0104
OG0007598	0.0104	478.5	991.5	1	0.0035	0.0035
OG0007600	0.055	203	463	1	0.0183	0.0183
OG0007601	0.0444	232.3	721.7	1	0.0148	0.0148
OG0007602	0.0111	134.6	408.4	1	0.0037	0.0037
OG0007603	0.0029	259.2	769.8	1	0.001	0.001
OG0007604	0.03	73.9	334.1	1	0.01	0.01
OG0007607	0.0351	122	403	1	0.0117	0.0117
OG0007608	0.0372	160.9	418.1	1	0.0124	0.0124
OG0007609	0.0364	143.7	447.3	1	0.0121	0.0121
OG0007610	0.0175	509.1	1068.9	1	0.0058	0.0058
OG0007611	0.0344	224.3	660.7	1	0.0115	0.0115
OG0007612	0.0508	402.5	1223.5	1	0.0169	0.0169
OG0007613	0.0625	199.1	448.9	1	0.0208	0.0208
OG0007614	1.2245	87.8	239.2	1	0.4082	0.4082
OG0007615	0.0602	108.5	353.5	1	0.0201	0.0201
OG0007616	1.0768	57.2	236.8	1	0.3589	0.3589
OG0007617	0.0639	413.6	1212.4	1	0.0213	0.0213
OG0007618	0.0507	72	228	1	0.0169	0.0169
OG0007620	0.0328	373.7	1021.3	1	0.0109	0.0109
OG0007621	0.5524	120.4	359.6	1	0.1841	0.1841
OG0007622	0.0418	177.1	410.9	1	0.0139	0.0139
OG0007624	0.0533	140.1	489.9	1	0.0178	0.0178
OG0007625	0.08	181.1	403.9	1	0.0267	0.0267
OG0007626	0.1456	93.2	233.8	1	0.0485	0.0485
OG0007627	0.1326	390.9	959.1	1	0.0442	0.0442
OG0007628	0.0131	245.9	681.1	1	0.0044	0.0044
OG0007629	0.0646	143.6	375.4	1	0.0215	0.0215
OG0007630	0.0204	160.2	433.8	1	0.0068	0.0068
OG0007631	2.3043	71.2	210.8	1	0.7681	0.7681
OG0007632	0.0242	115.2	265.8	1	0.0081	0.0081
OG0007633	0.0879	162.8	467.2	1	0.0293	0.0293
OG0007634	0.0159	95.5	282.5	1	0.0053	0.0053
OG0007635	0.0465	38	289	1	0.0155	0.0155
OG0007636	0.0567	117.5	317.5	1	0.0189	0.0189
OG0007637	0.0404	179.6	498.4	1	0.0135	0.0135
OG0007638	0.0292	797.7	1842.3	1	0.0097	0.0097
OG0007639	0.0204	159	435	1	0.0068	0.0068
OG0007640	0.0104	407.7	1056.3	1	0.0035	0.0035
OG0007641	0.0084	73.8	286.2	1	0.0028	0.0028
OG0007643	0.0492	251.2	753.8	1	0.0164	0.0164
OG0007644	0.0462	465.6	1058.4	1	0.0154	0.0154
OG0007645	0.0236	194.8	453.2	1	0.0079	0.0079
OG0007646	0.0187	131.8	684.2	1	0.0062	0.0062
OG0007647	0.1169	99.9	221.1	1	0.039	0.039
OG0007648	0.02	107.5	654.5	1	0.0067	0.0067
OG0007649	0.038	824.9	1602.1	1	0.0127	0.0127
OG0007650	0.0273	217.3	445.7	1	0.0091	0.0091
OG0007651	0.2125	139.4	394.6	1	0.0708	0.0708
OG0007652	0.0552	146.1	462.9	1	0.0184	0.0184
OG0007653	0.2042	188.8	594.2	1	0.0681	0.0681
OG0007654	0.8977	411.6	1133.4	1	0.2992	0.2992
OG0007655	0.0536	574.5	1483.5	1	0.0179	0.0179
OG0007656	0.046	104.8	360.2	1	0.0153	0.0153
OG0007657	0.0378	146.6	423.4	1	0.0126	0.0126
OG0007658	0.3302	88.3	184.7	1	0.1101	0.1101
OG0007659	0.0087	50.9	300.1	1	0.0029	0.0029
OG0007660	0.0418	217.1	517.9	1	0.0139	0.0139
OG0007661	0.0479	236.4	456.6	1	0.016	0.016
OG0007662	0.0513	137.7	282.3	1	0.0171	0.0171
OG0007664	0.0654	251.4	606.6	1	0.0218	0.0218
OG0007665	0.1339	157.4	403.6	1	0.0446	0.0446
OG0007666	0.2284	159	387	1	0.0761	0.0761
OG0007667	0.0307	260.7	543.3	1	0.0102	0.0102
OG0007668	0.0226	246.2	542.8	1	0.0075	0.0075
OG0007669	0.0519	102.7	311.3	1	0.0173	0.0173
OG0007670	0.0501	176.6	495.4	1	0.0167	0.0167
OG0007671	0.0155	162.5	422.5	1	0.0052	0.0052
OG0007672	0.2224	139.7	337.3	1	0.0741	0.0741
OG0007673	0.0487	407	793	1	0.0162	0.0162
OG0007674	1.4143	127.4	346.6	1	0.4714	0.4714
OG0007675	0.1218	121.9	337.1	1	0.0406	0.0406
OG0007676	0.0639	229.3	682.7	1	0.0213	0.0213
OG0007677	0.0546	214	524	1	0.0182	0.0182
OG0007678	0.0398	154.3	382.7	1	0.0133	0.0133
OG0007679	0.0386	300.3	1130.7	1	0.0129	0.0129
OG0007680	0.0402	150.2	458.8	1	0.0134	0.0134
OG0007681	0.1116	102.9	401.1	1	0.0372	0.0372
OG0007682	0.0314	93.6	296.4	1	0.0105	0.0105
OG0007683	0.0198	431.2	1110.8	1	0.0066	0.0066
OG0007684	0.0245	256.5	742.5	1	0.0082	0.0082
OG0007685	0.0829	115.6	370.4	1	0.0276	0.0276
OG0007686	0.0258	117.2	239.8	1	0.0086	0.0086
OG0007687	0.0391	299	643	1	0.013	0.013
OG0007688	0.0432	251.3	606.7	1	0.0144	0.0144
OG0007689	0.0479	229.5	535.5	1	0.016	0.016
OG0007690	1.9403	68.9	198.1	1	0.6468	0.6468
OG0007691	0.0355	387.4	992.6	1	0.0118	0.0118
OG0007692	0.0839	134.4	381.6	1	0.028	0.028
OG0007695	0.0297	268.9	862.1	1	0.0099	0.0099
OG0007696	0.1981	352.2	1066.8	1	0.066	0.066
OG0007697	0.0554	396.4	1382.6	1	0.0185	0.0185
OG0007698	0.0287	200.7	441.3	1	0.0096	0.0096
OG0007699	0.0976	155.2	420.8	1	0.0325	0.0325
OG0007700	0.0469	362.4	1011.6	1	0.0156	0.0156
OG0007701	0.022	296.9	813.1	1	0.0073	0.0073
OG0007705	0.0386	224.9	570.1	1	0.0129	0.0129
OG0007706	0.0271	527.6	1047.4	1	0.009	0.009
OG0007707	0.1579	142.5	436.5	1	0.0526	0.0526
OG0007708	0.0593	246.8	590.2	1	0.0198	0.0198
OG0007709	0.0373	149.7	345.3	1	0.0124	0.0124
OG0007710	0.0457	1012.2	2434.8	1	0.0152	0.0152
OG0007711	0.0357	248.4	609.6	1	0.0119	0.0119
OG0007712	0.0588	253.3	685.7	1	0.0196	0.0196
OG0007713	0.0216	110.6	450.4	1	0.0072	0.0072
OG0007714	0.0905	315.2	755.8	1	0.0302	0.0302
OG0007715	0.0441	206.6	690.4	1	0.0147	0.0147
OG0007716	0.0297	94.7	214.3	1	0.0099	0.0099
OG0007717	0.0693	116.4	372.6	1	0.0231	0.0231
OG0007718	0.0091	227.8	444.2	1	0.003	0.003
OG0007719	1.8053	86.9	249.1	1	0.6018	0.6018
OG0007720	1.118	156.7	371.3	1	0.3727	0.3727
OG0007721	0.0449	291.3	800.7	1	0.015	0.015
OG0007722	0.0493	220.3	709.7	1	0.0164	0.0164
OG0007723	0.0471	160.5	424.5	1	0.0157	0.0157
OG0007724	0.2359	130.1	397.9	1	0.0786	0.0786
OG0007725	0.8274	80.8	231.2	1	0.2758	0.2758
OG0007726	0.1216	217.6	430.4	1	0.0405	0.0405
OG0007727	0.0615	205.5	547.5	1	0.0205	0.0205
OG0007728	0.0945	401.3	1110.7	1	0.0315	0.0315
OG0007729	1.9155	74.8	192.2	1	0.6385	0.6385
OG0007730	0.0082	179.8	561.2	1	0.0027	0.0027
OG0007733	0.0495	353	832	1	0.0165	0.0165
OG0007734	0.7243	79.6	346.4	1	0.2414	0.2414
OG0007735	0.0385	218.9	732.1	1	0.0128	0.0128
OG0007736	0.0536	161.8	357.2	1	0.0179	0.0179
OG0007737	0.0481	86	361	1	0.016	0.016
OG0007739	0.0222	165.5	380.5	1	0.0074	0.0074
OG0007741	0.0429	218.1	570.9	1	0.0143	0.0143
OG0007742	0.1185	75.8	344.2	1	0.0395	0.0395
OG0007743	0.034	431.3	1191.7	1	0.0113	0.0113
OG0007744	0.0366	288.3	716.7	1	0.0122	0.0122
OG0007745	0.0495	272.6	591.4	1	0.0165	0.0165
OG0007746	0.008	209.6	546.4	1	0.0027	0.0027
OG0007747	0.0244	239.1	633.9	1	0.0081	0.0081
OG0007748	0.0561	114.5	326.5	1	0.0187	0.0187
OG0007749	0.0435	291	834	1	0.0145	0.0145
OG0007750	0.1199	259.6	1054.4	1	0.04	0.04
OG0007751	0.0208	221.9	519.1	1	0.0069	0.0069
OG0007752	0.1045	91.1	235.9	1	0.0348	0.0348
OG0007753	0.0656	338.4	837.6	1	0.0219	0.0219
OG0007754	0.0539	546	1569	1	0.018	0.018
OG0007755	0.0275	205.2	784.8	1	0.0092	0.0092
OG0007756	0.0362	151.3	274.7	1	0.0121	0.0121
OG0007757	0.1213	122.9	318.1	1	0.0404	0.0404
OG0007758	0.0186	616.8	1201.2	1	0.0062	0.0062
OG0007759	0.1042	332.6	693.4	1	0.0347	0.0347
OG0007760	0.0148	208.6	406.4	1	0.0049	0.0049
OG0007761	0.0328	119.8	255.2	1	0.0109	0.0109
OG0007762	0.1913	89.7	258.3	1	0.0638	0.0638
OG0007763	0.0386	478.8	1105.2	1	0.0129	0.0129
OG0007764	0.0266	411.9	1199.1	1	0.0089	0.0089
OG0007766	0.038	200.9	519.1	1	0.0127	0.0127
OG0007767	0.0105	660	1659	1	0.0035	0.0035
OG0007768	0.1102	327.9	1004.1	1	0.0367	0.0367
OG0007769	0.027	201.5	476.5	1	0.009	0.009
OG0007770	2.389	75.4	197.6	1	0.7963	0.7963
OG0007771	0.0687	240.1	605.9	1	0.0229	0.0229
OG0007772	0.0676	126.2	602.8	1	0.0225	0.0225
OG0007773	0.0407	467	1105	1	0.0136	0.0136
OG0007775	0.0445	267.2	698.8	1	0.0148	0.0148
OG0007776	0.1173	131.1	453.9	1	0.0391	0.0391
OG0007777	0.0184	73.5	256.5	1	0.0061	0.0061
OG0007778	0.0196	125.3	651.7	1	0.0065	0.0065
OG0007779	0.0266	195.3	491.7	1	0.0089	0.0089
OG0007780	0.115	457.4	1366.6	1	0.0383	0.0383
OG0007781	0.0336	320.3	774.7	1	0.0112	0.0112
OG0007782	0.1387	78.3	218.7	1	0.0462	0.0462
OG0007783	0.0666	159.7	485.3	1	0.0222	0.0222
OG0007784	0.0395	254.7	741.3	1	0.0132	0.0132
OG0007785	0.0512	188.4	411.6	1	0.0171	0.0171
OG0007786	0.0243	165.8	335.2	1	0.0081	0.0081
OG0007787	0	66.9	245.1	1	0	0
OG0007788	2.2874	75.5	161.5	1	0.7625	0.7625
OG0007789	3.6287	218.1	564.9	1	1.2096	1.2096
OG0007790	0.1296	21.9	98.1	1	0.0432	0.0432
OG0007791	0.163	88	299	1	0.0543	0.0543
OG0007792	0.283	132.2	296.8	1	0.0943	0.0943
OG0007793	0.0073	221.2	615.8	1	0.0024	0.0024
OG0007794	0.0216	232.2	604.8	1	0.0072	0.0072
OG0007795	0.0592	145.4	580.6	1	0.0197	0.0197
OG0007796	0.6209	76.6	241.4	1	0.207	0.207
OG0007797	0.0619	289.3	763.7	1	0.0206	0.0206
OG0007798	0.0397	196.4	346.6	1	0.0132	0.0132
OG0007800	0.0411	71.7	297.3	1	0.0137	0.0137
OG0007801	0.0122	128.8	375.2	1	0.0041	0.0041
OG0007802	0.0736	215.6	549.4	1	0.0245	0.0245
OG0007804	1.0936	224.6	582.4	1	0.3645	0.3645
OG0007805	0.1219	140.1	348.9	1	0.0406	0.0406
OG0007806	0.0793	72.5	200.5	1	0.0264	0.0264
OG0007808	0.03	347.4	666.6	1	0.01	0.01
OG0007809	2.1239	147.6	473.4	1	0.708	0.708
OG0007810	0.009	52.5	283.5	1	0.003	0.003
OG0007811	0.0684	170.3	372.7	1	0.0228	0.0228
OG0007812	0.0784	191	637	1	0.0261	0.0261
OG0007813	0.1078	213.9	536.1	1	0.0359	0.0359
OG0007814	0.063	108.1	428.9	1	0.021	0.021
OG0007816	0.0469	304.5	739.5	1	0.0156	0.0156
OG0007817	0.0157	150.1	431.9	1	0.0052	0.0052
OG0007818	0.0144	170.4	456.6	1	0.0048	0.0048
OG0007820	0.0204	142.8	304.2	1	0.0068	0.0068
OG0007821	0.0375	425.5	1365.5	1	0.0125	0.0125
OG0007822	0.1962	95.7	264.3	1	0.0654	0.0654
OG0007823	0.038	641	1552	1	0.0127	0.0127
OG0007824	0.0557	229.4	538.6	1	0.0186	0.0186
OG0007826	0.0466	238.5	883.5	1	0.0155	0.0155
OG0007827	0.0218	317.5	810.5	1	0.0073	0.0073
OG0007828	0.0433	252	603	1	0.0144	0.0144
OG0007829	0.0368	242.7	591.3	1	0.0123	0.0123
OG0007830	0.3051	98	319	1	0.1017	0.1017
OG0007832	0.0523	205.5	670.5	1	0.0174	0.0174
OG0007833	0.0336	385.7	898.3	1	0.0112	0.0112
OG0007834	0.7488	74.8	216.2	1	0.2496	0.2496
OG0007835	0.0377	414.9	1205.1	1	0.0126	0.0126
OG0007836	0.0221	102.8	311.2	1	0.0074	0.0074
OG0007837	0.0586	292.1	811.9	1	0.0195	0.0195
OG0007838	0.0443	369.9	1016.1	1	0.0148	0.0148
OG0007839	1.2785	105.3	269.7	1	0.4262	0.4262
OG0007840	0.0418	545.2	1149.8	1	0.0139	0.0139
OG0007841	0.096	349.2	919.8	1	0.032	0.032
OG0007842	0.0241	111.3	272.7	1	0.008	0.008
OG0007843	0.0859	121.8	310.2	1	0.0286	0.0286
OG0007844	0.0363	754	1784	1	0.0121	0.0121
OG0007845	0.0331	156.8	485.2	1	0.011	0.011
OG0007846	0.0332	215.1	888.9	1	0.0111	0.0111
OG0007847	0.0475	307.4	727.6	1	0.0158	0.0158
OG0007849	0.0946	207.6	485.4	1	0.0315	0.0315
OG0007850	0.0164	268.3	667.7	1	0.0055	0.0055
OG0007851	0.0398	125.6	339.4	1	0.0133	0.0133
OG0007852	0.0606	98.1	561.9	1	0.0202	0.0202
OG0007853	0.0943	226.1	721.9	1	0.0314	0.0314
OG0007854	0.062	122	328	1	0.0207	0.0207
OG0007855	0.0809	135.3	329.7	1	0.027	0.027
OG0007856	0.0502	213.4	524.6	1	0.0167	0.0167
OG0007857	0.0929	130.5	265.5	1	0.031	0.031
OG0007858	0.1148	152.2	354.8	1	0.0383	0.0383
OG0007859	0.094	168.7	449.3	1	0.0313	0.0313
OG0007860	0.0801	327.1	755.9	1	0.0267	0.0267
OG0007861	0.0158	551.1	1581.9	1	0.0053	0.0053
OG0007862	0.1158	336.8	902.2	1	0.0386	0.0386
OG0007863	0.0243	345.6	911.4	1	0.0081	0.0081
OG0007864	0.0321	236.7	717.3	1	0.0107	0.0107
OG0007865	0.1116	164.1	588.9	1	0.0372	0.0372
OG0007868	2.0787	54.3	191.7	1	0.6929	0.6929
OG0007869	0.0848	237.1	668.9	1	0.0283	0.0283
OG0007870	0.0279	336.2	1196.8	1	0.0093	0.0093
OG0007871	0.0493	108.6	266.4	1	0.0164	0.0164
OG0007872	0.0494	236.4	450.6	1	0.0165	0.0165
OG0007873	0.0629	83.8	303.2	1	0.021	0.021
OG0007874	0.0461	152.7	570.3	1	0.0154	0.0154
OG0007876	0.0209	661.1	1960.9	1	0.007	0.007
OG0007878	0.032	115.3	364.7	1	0.0107	0.0107
OG0007879	0.0596	146.8	321.2	1	0.0199	0.0199
OG0007880	0.0423	107.3	258.7	1	0.0141	0.0141
OG0007881	0.0046	111.3	548.7	1	0.0015	0.0015
OG0007882	0.0336	124.2	331.8	1	0.0112	0.0112
OG0007883	0.1045	88.3	211.7	1	0.0348	0.0348
OG0007885	0.0582	159.2	419.8	1	0.0194	0.0194
OG0007886	0.1335	153.1	434.9	1	0.0445	0.0445
OG0007887	0.0818	259.1	544.9	1	0.0273	0.0273
OG0007888	0.1227	171.9	596.1	1	0.0409	0.0409
OG0007889	0.027	246.3	656.7	1	0.009	0.009
OG0007890	0.167	81	186	1	0.0557	0.0557
OG0007891	0.0208	265.2	619.8	1	0.0069	0.0069
OG0007892	0.151	96.6	215.4	1	0.0503	0.0503
OG0007893	0.0456	372.2	989.8	1	0.0152	0.0152
OG0007894	2.1675	93.5	254.5	1	0.7225	0.7225
OG0007895	0.0312	139.8	250.2	1	0.0104	0.0104
OG0007896	0.0304	112.4	193.6	1	0.0101	0.0101
OG0007897	0.012	255.8	755.2	1	0.004	0.004
OG0007898	0.0324	174.9	485.1	1	0.0108	0.0108
OG0007899	0.0359	574.8	1225.2	1	0.012	0.012
OG0007900	0.0285	505.2	1741.8	1	0.0095	0.0095
OG0007901	0.0946	233	469	1	0.0315	0.0315
OG0007902	0.0335	128	328	1	0.0112	0.0112
OG0007903	0.0576	182.8	462.2	1	0.0192	0.0192
OG0007905	0.0531	85.3	373.7	1	0.0177	0.0177
OG0007906	0.0584	162.2	473.8	1	0.0195	0.0195
OG0007907	0.1082	240.2	737.8	1	0.0361	0.0361
OG0007908	0.0079	91.8	292.2	1	0.0026	0.0026
OG0007909	0.0406	72.8	305.2	1	0.0135	0.0135
OG0007910	0.0339	268.5	895.5	1	0.0113	0.0113
OG0007911	0.0335	203.2	438.8	1	0.0112	0.0112
OG0007912	0.0533	308.5	837.5	1	0.0178	0.0178
OG0007913	0.1131	215.3	693.7	1	0.0377	0.0377
OG0007914	0.0404	364.6	1231.4	1	0.0135	0.0135
OG0007915	0.0141	124.1	523.9	1	0.0047	0.0047
OG0007916	0.2262	88.9	424.1	1	0.0754	0.0754
OG0007917	0.0123	159.9	581.1	1	0.0041	0.0041
OG0007918	0.1624	92.1	237.9	1	0.0541	0.0541
OG0007919	0.0662	117.8	209.2	1	0.0221	0.0221
OG0007920	0.0331	222.5	608.5	1	0.011	0.011
OG0007921	0.0458	390.2	1073.8	1	0.0153	0.0153
OG0007922	0.0088	175.1	517.9	1	0.0029	0.0029
OG0007923	0.0576	225.5	578.5	1	0.0192	0.0192
OG0007924	0.0083	177.8	551.2	1	0.0028	0.0028
OG0007925	0.0469	260.3	720.7	1	0.0156	0.0156
OG0007927	0.3286	117.5	353.5	1	0.1095	0.1095
OG0007928	0.0851	197	568	1	0.0284	0.0284
OG0007929	0.0243	352	908	1	0.0081	0.0081
OG0007930	0.0258	329.4	969.6	1	0.0086	0.0086
OG0007931	0.0625	254.3	540.7	1	0.0208	0.0208
OG0007932	0.0315	538.7	1207.3	1	0.0105	0.0105
OG0007933	0.1199	116.4	327.6	1	0.04	0.04
OG0007934	0.0911	551.3	1560.7	1	0.0304	0.0304
OG0007935	2.8414	181.9	484.1	1	0.9471	0.9471
OG0007936	0.1009	127.9	367.1	1	0.0336	0.0336
OG0007937	0.0272	131.9	303.1	1	0.0091	0.0091
OG0007938	0.0527	512.4	1059.6	1	0.0176	0.0176
OG0007939	1.457	151	398	1	0.4857	0.4857
OG0007940	0.044	275.3	768.7	1	0.0147	0.0147
OG0007941	0.0399	119.5	339.5	1	0.0133	0.0133
OG0007942	0.0987	132	375	1	0.0329	0.0329
OG0007943	0.0706	528.8	1391.2	1	0.0235	0.0235
OG0007944	0.0643	322.9	787.1	1	0.0214	0.0214
OG0007945	0.0559	219.1	818.9	1	0.0186	0.0186
OG0007946	0.0273	104.7	345.3	1	0.0091	0.0091
OG0007947	0.0975	243.1	587.9	1	0.0325	0.0325
OG0007948	0.0688	194.2	387.8	1	0.0229	0.0229
OG0007949	1.3324	121.9	436.1	1	0.4441	0.4441
OG0007950	0.09	171.2	581.8	1	0.03	0.03
OG0007951	0.053	516.4	1397.6	1	0.0177	0.0177
OG0007952	0.289	117.6	278.4	1	0.0963	0.0963
OG0007953	0.0411	436.4	1051.6	1	0.0137	0.0137
OG0007954	0.0269	314.7	924.3	1	0.009	0.009
OG0007955	0.0695	691.1	1483.9	1	0.0232	0.0232
OG0007956	0.0505	354.2	800.8	1	0.0168	0.0168
OG0007957	0.0344	107.2	162.8	1	0.0115	0.0115
OG0007958	0.1107	266	637	1	0.0369	0.0369
OG0007959	0.0869	153.3	380.7	1	0.029	0.029
OG0007960	0.0277	609	1494	1	0.0092	0.0092
OG0007963	0.0367	163.5	340.5	1	0.0122	0.0122
OG0007964	0.1027	677.3	1686.7	1	0.0342	0.0342
OG0007965	0.1073	94.5	253.5	1	0.0358	0.0358
OG0007966	0.0483	684.2	1796.8	1	0.0161	0.0161
OG0007967	0.0583	364.5	1015.5	1	0.0194	0.0194
OG0007968	0.0678	96.7	356.3	1	0.0226	0.0226
OG0007969	0.0541	111.6	287.4	1	0.018	0.018
OG0007970	0.0358	378.1	905.9	1	0.0119	0.0119
OG0007972	0.0944	108.9	320.1	1	0.0315	0.0315
OG0007973	0.0239	411.1	869.9	1	0.008	0.008
OG0007974	0.0278	174.3	485.7	1	0.0093	0.0093
OG0007975	0.0142	635	1507	1	0.0047	0.0047
OG0007976	0.5834	64.8	229.2	1	0.1945	0.1945
OG0007977	0.0065	90.1	371.9	1	0.0022	0.0022
OG0007978	0.0355	402.6	815.4	1	0.0118	0.0118
OG0007979	0.1108	107.9	285.1	1	0.0369	0.0369
OG0007980	0.0514	374.7	882.3	1	0.0171	0.0171
OG0007981	0.3017	88.3	223.7	1	0.1006	0.1006
OG0007982	0.0322	170.1	498.9	1	0.0107	0.0107
OG0007983	0.0433	148.8	349.2	1	0.0144	0.0144
OG0007984	0.0308	230.4	441.6	1	0.0103	0.0103
OG0007985	0.0436	537.9	1208.1	1	0.0145	0.0145
OG0007986	0.0182	410.3	933.7	1	0.0061	0.0061
OG0007987	0.0368	252.3	746.7	1	0.0123	0.0123
OG0007988	0.3551	80.5	243.5	1	0.1184	0.1184
OG0007989	0.0252	436.1	1261.9	1	0.0084	0.0084
OG0007990	0.0204	48	249	1	0.0068	0.0068
OG0007991	0.1316	374	985	1	0.0439	0.0439
OG0007992	0.0415	419.8	1062.2	1	0.0138	0.0138
OG0007993	0.0213	147.2	284.8	1	0.0071	0.0071
OG0007994	0.0427	439.2	982.8	1	0.0142	0.0142
OG0007995	0.023	492.5	1088.5	1	0.0077	0.0077
OG0007997	0.0296	101.7	204.3	1	0.0099	0.0099
OG0007998	0.0217	267.6	578.4	1	0.0072	0.0072
OG0007999	0.0183	118.9	217.1	1	0.0061	0.0061
OG0008000	0.1463	137.3	399.7	1	0.0488	0.0488
OG0008001	0.0275	132	312	1	0.0092	0.0092
OG0008002	0.0426	181.2	610.8	1	0.0142	0.0142
OG0008003	0.0408	275.6	519.4	1	0.0136	0.0136
OG0008004	0.0372	175.1	400.9	1	0.0124	0.0124
OG0008006	0.0684	754.9	2122.1	1	0.0228	0.0228
OG0008007	0.0054	375.6	749.4	1	0.0018	0.0018
OG0008008	0.0339	83	367	1	0.0113	0.0113
OG0008009	0.1692	291.6	872.4	1	0.0564	0.0564
OG0008010	0.1392	172.3	502.7	1	0.0464	0.0464
OG0008011	0.0418	291	801	1	0.0139	0.0139
OG0008012	0.0601	322.4	1111.6	1	0.02	0.02
OG0008013	0.0097	426.3	1142.7	1	0.0032	0.0032
OG0008014	0.1366	74.8	225.2	1	0.0455	0.0455
OG0008015	0.0386	297.1	890.9	1	0.0129	0.0129
OG0008016	0.0516	135.2	641.8	1	0.0172	0.0172
OG0008017	0.0329	138.9	335.1	1	0.011	0.011
OG0008018	0.0496	229.5	637.5	1	0.0165	0.0165
OG0008019	0.0277	285.5	923.5	1	0.0092	0.0092
OG0008020	0.0487	86.7	291.3	1	0.0162	0.0162
OG0008021	0	75.5	227.5	1	0	0
OG0008022	0.0448	142.5	340.5	1	0.0149	0.0149
OG0008023	0.0247	401.9	1071.1	1	0.0082	0.0082
OG0008024	0.0462	131.4	270.6	1	0.0154	0.0154
OG0008025	0.0407	230.1	663.9	1	0.0136	0.0136
OG0008026	0.0501	257.2	966.8	1	0.0167	0.0167
OG0008027	0.0899	196.1	559.9	1	0.03	0.03
OG0008028	0.0672	256.2	760.8	1	0.0224	0.0224
OG0008029	0.0752	268.2	757.8	1	0.0251	0.0251
OG0008031	0.0219	696.7	1406.3	1	0.0073	0.0073
OG0008032	0.0378	142.3	349.7	1	0.0126	0.0126
OG0008033	0.0913	109	200	1	0.0304	0.0304
OG0008034	0.5157	106	311	1	0.1719	0.1719
OG0008035	0.038	365.9	930.1	1	0.0127	0.0127
OG0008036	0.0275	286.6	829.4	1	0.0092	0.0092
OG0008037	0.3016	115	428	1	0.1005	0.1005
OG0008038	0.0579	138.2	389.8	1	0.0193	0.0193
OG0008039	0.0245	272.8	846.2	1	0.0082	0.0082
OG0008040	0.155	146.1	480.9	1	0.0517	0.0517
OG0008041	0.0442	180.9	518.1	1	0.0147	0.0147
OG0008042	0.0079	68.5	312.5	1	0.0026	0.0026
OG0008043	0.0428	303.4	767.6	1	0.0143	0.0143
OG0008044	0.0594	428.7	1077.3	1	0.0198	0.0198
OG0008046	0.0569	284.9	579.1	1	0.019	0.019
OG0008047	0.8839	147.6	389.4	1	0.2946	0.2946
OG0008048	0.0379	185.4	615.6	1	0.0126	0.0126
OG0008049	0.4105	269.7	711.3	1	0.1368	0.1368
OG0008050	0.24	169.9	658.1	1	0.08	0.08
OG0008051	0.0134	465.6	1346.4	1	0.0045	0.0045
OG0008052	0	178.1	568.9	1	0	0
OG0008053	0.0198	213.1	551.9	1	0.0066	0.0066
OG0008054	0.0318	201.1	662.9	1	0.0106	0.0106
OG0008055	0.1777	98.8	189.2	1	0.0592	0.0592
OG0008056	0.0481	285.6	608.4	1	0.016	0.016
OG0008057	0.1009	102.4	233.6	1	0.0336	0.0336
OG0008058	0.0324	377.6	582.4	1	0.0108	0.0108
OG0008059	0.1176	66.9	278.1	1	0.0392	0.0392
OG0008061	0.7819	181.4	484.6	1	0.2606	0.2606
OG0008062	0.0967	177.5	563.5	1	0.0322	0.0322
OG0008063	0	97.9	223.1	1	0	0
OG0008065	0.0503	191.9	543.1	1	0.0168	0.0168
OG0008066	0.2864	55.6	160.4	1	0.0955	0.0955
OG0008067	0.0415	201.9	461.1	1	0.0138	0.0138
OG0008068	0.0399	171.4	365.6	1	0.0133	0.0133
OG0008069	0.0922	220.3	517.7	1	0.0307	0.0307
