OrthoGroup	t	S	N	dNdS	dN	dS
OG0007527	0.0206	113.4	633.6	0.6444	0.0063	0.0098
OG0007528	0.0286	291.3	887.7	0.3818	0.0068	0.0179
OG0007529	0.0401	295	1163	0.2216	0.0078	0.0352
OG0007530	0.0588	449.4	1377.6	0.1932	0.0097	0.0501
OG0007531	0.0417	285	813	0.7259	0.0127	0.0174
OG0007532	0.0682	201.5	611.5	0.8254	0.0216	0.0262
OG0007533	0.0464	291.5	905.5	0.249	0.0089	0.0358
OG0007534	0.023	208.4	460.6	0.2892	0.0043	0.015
OG0007535	0.1527	255	678	1.1675	0.053	0.0454
OG0007536	0.0394	304.9	796.1	0.483	0.0101	0.021
OG0007537	0.1347	130.3	385.7	0.4913	0.0356	0.0725
OG0007538	0.0647	147.8	533.2	0.271	0.0136	0.0502
OG0007539	0.0343	417.1	1127.9	0.2421	0.0062	0.0256
OG0007541	0.0857	122.2	459.8	0.1465	0.0128	0.0877
OG0007542	0.0757	268.5	886.5	0.1014	0.0082	0.0813
OG0007545	0.0315	258.6	908.4	0.0932	0.0033	0.0357
OG0007546	0.0976	282.4	986.6	0.2444	0.0193	0.0789
OG0007547	0.0669	215.7	501.3	0.4302	0.0159	0.0371
OG0007548	0.0762	167.1	525.9	0.3335	0.0171	0.0514
OG0007549	0.0265	296.1	891.9	0.1337	0.0034	0.0253
OG0007550	0.0634	485.4	1263.6	0.6025	0.0179	0.0296
OG0007551	0.0474	307.6	916.4	0.2417	0.0088	0.0365
OG0007552	0.061	277.4	754.6	0.2304	0.0107	0.0465
OG0007553	0	63.8	245.2	0.4565	0	0
OG0007555	0.0883	142.5	379.5	0.056	0.0052	0.0938
OG0007556	0.0375	182	538	2.6075	0.0148	0.0057
OG0007557	0.0159	126.3	248.7	0.001	0	0.0157
OG0007560	0.0336	264.7	767.3	0.1827	0.0052	0.0285
OG0007561	0.0055	183.5	359.5	0.001	0	0.0054
OG0007562	0.047	236.3	762.7	0.1074	0.0053	0.0492
OG0007563	0.0667	72.6	581.4	0.1564	0.0139	0.0889
OG0007564	0.0379	194.2	444.8	0.1541	0.0047	0.0308
OG0007565	0.2287	91.9	259.1	1.3597	0.0819	0.0602
OG0007566	0.0788	191.2	519.8	0.4452	0.0197	0.0442
OG0007567	0.0527	264.7	773.3	0.0666	0.0038	0.0577
OG0007568	0.0256	280.8	679.2	0.1354	0.003	0.022
OG0007569	0.0465	195.9	554.1	0.001	0.0001	0.0591
OG0007570	0.1358	112.3	343.7	0.0357	0.0059	0.1657
OG0007571	0.0469	204.4	542.6	0.0779	0.0037	0.0474
OG0007573	0.0235	596.1	1707.9	0.001	0	0.0302
OG0007574	0.1022	141.1	350.9	0.6384	0.0293	0.0459
OG0007575	0.0115	188.2	336.8	0.001	0	0.0107
OG0007576	0.0795	32.5	279.5	0.3816	0.0227	0.0594
OG0007578	0.0206	224.8	693.2	0.0616	0.0015	0.0236
OG0007579	0.2466	102.5	452.5	0.2529	0.0532	0.2103
OG0007580	0.0496	123.9	308.1	0.0666	0.0033	0.0495
OG0007581	0.0218	424.8	994.2	0.1037	0.002	0.0195
OG0007582	0.0465	111.7	224.3	0.1202	0.0045	0.0376
OG0007584	0.0313	143.4	360.6	0.001	0	0.0366
OG0007585	0.0523	135.9	515.1	0.782	0.0165	0.0211
OG0007586	0.1403	162	465	0.7959	0.0439	0.0551
OG0007587	0.0219	167.5	396.5	0.1407	0.0026	0.0184
OG0007589	0.0273	416.9	1167.1	0.1393	0.0035	0.0248
OG0007590	0.0256	212.2	636.8	0.0539	0.0016	0.0294
OG0007591	0.0235	555	1260	0.3287	0.0048	0.0147
OG0007592	0.0467	748.4	1834.6	0.1021	0.0044	0.0429
OG0007593	0.0234	106.8	424.2	0.2316	0.0047	0.0202
OG0007594	0.0306	458.1	1029.9	0.0693	0.002	0.0287
OG0007595	0.0675	133.5	370.5	0.7474	0.0206	0.0276
OG0007596	0.0586	121	293	0.4299	0.0141	0.0328
OG0007597	0.0332	139.8	352.2	0.001	0	0.0388
OG0007598	0.0103	474.1	995.9	0.001	0	0.0106
OG0007600	0.0554	199.1	466.9	0.4138	0.013	0.0314
OG0007601	0.0469	203.6	750.4	0.0676	0.004	0.0587
OG0007602	0.0121	109.5	433.5	0.001	0	0.02
OG0007603	0.0031	259.2	769.8	0.001	0	0.0041
OG0007604	0.0298	75.3	332.7	99	0.0122	0.0001
OG0007607	0.0356	108.4	416.6	0.001	0.0001	0.0572
OG0007608	0.0378	153.5	425.5	0.001	0	0.0474
OG0007609	0.0392	137.5	453.5	0.1867	0.0065	0.0347
OG0007610	0.0188	467	1111	0.1034	0.0018	0.017
OG0007611	0.035	206.6	678.4	0.0743	0.003	0.0401
OG0007612	0.0524	372.7	1253.3	0.2179	0.0096	0.044
OG0007613	0.0624	196.1	451.9	0.3726	0.0138	0.037
OG0007614	1.224	87.9	239.1	1.0423	0.4125	0.3957
OG0007615	0.0601	112.7	349.3	2.5741	0.0235	0.0091
OG0007616	1.1198	56.9	237.1	0.286	0.2517	0.8802
OG0007617	0.0663	387.6	1238.4	0.1978	0.0112	0.0568
OG0007618	0.0512	69.5	230.5	0.4302	0.0131	0.0304
OG0007620	0.0335	344.2	1050.8	0.1552	0.0048	0.0307
OG0007621	0.5578	118	362	0.5385	0.1536	0.2852
OG0007622	0.0436	173.3	414.7	0.1271	0.0048	0.0378
OG0007624	0.0546	132.1	497.9	0.3352	0.0129	0.0384
OG0007625	0.0806	177.1	407.9	0.2118	0.0126	0.0597
OG0007626	0.1496	90.4	236.6	0.177	0.0218	0.1233
OG0007627	0.1382	374.6	975.4	0.1142	0.0146	0.1279
OG0007628	0.0139	211.7	715.3	0.001	0	0.0201
OG0007629	0.0654	136	383	0.3089	0.0137	0.0445
OG0007630	0.0203	144.2	449.8	0.3307	0.0045	0.0137
OG0007631	2.5328	68.3	213.7	0.3733	0.6002	1.6081
OG0007632	0.0249	112.6	268.4	0.1921	0.0037	0.0193
OG0007633	0.0883	159.1	470.9	0.6418	0.0258	0.0402
OG0007634	0.0177	77.6	300.4	0.001	0	0.0286
OG0007635	0.0507	32.7	294.3	0.0246	0.0034	0.1385
OG0007636	0.0594	106	329	0.0426	0.0031	0.0718
OG0007637	0.0407	177.5	500.5	0.6487	0.0119	0.0183
OG0007638	0.0299	778.1	1861.9	0.125	0.0033	0.026
OG0007639	0.0219	134.7	459.3	0.001	0	0.0321
OG0007640	0.0105	397	1067	0.531	0.0028	0.0053
OG0007641	0.0091	73.8	286.2	0.001	0	0.0148
OG0007643	0.0524	233.4	771.6	0.0626	0.0039	0.0623
OG0007644	0.0469	436.1	1087.9	0.2453	0.0083	0.0339
OG0007645	0.0251	165.4	482.6	0.001	0	0.0327
OG0007646	0.0186	131.8	684.2	0.0485	0.0015	0.0307
OG0007647	0.1168	106.3	214.7	99	0.0579	0.0006
OG0007648	0.0196	107.3	654.7	0.0421	0.0016	0.037
OG0007649	0.039	802.2	1624.8	0.0523	0.0019	0.0356
OG0007650	0.0279	217.3	445.7	0.0934	0.0022	0.0238
OG0007651	0.2178	134.6	399.4	0.2707	0.0432	0.1597
OG0007652	0.055	147.1	461.9	1.3071	0.0194	0.0149
OG0007653	0.2086	188.8	594.2	0.4275	0.0526	0.1229
OG0007654	4.1918	356.6	1188.4	0.0083	0.0491	5.8899
OG0007655	0.0538	534.1	1523.9	0.2471	0.01	0.0405
OG0007656	0.0471	98	367	0.3198	0.0109	0.0339
OG0007657	0.0395	125.6	444.4	0.0437	0.0023	0.0518
OG0007658	0.3293	88	185	0.8667	0.1046	0.1207
OG0007659	0.0101	50.9	300.1	0.001	0	0.0232
OG0007660	0.0426	200.1	534.9	0.1517	0.0056	0.0371
OG0007661	0.0476	233.4	459.6	0.4403	0.0111	0.0252
OG0007662	0.0509	135.4	284.6	0.3686	0.0109	0.0297
OG0007664	0.0655	245.8	612.2	0.3156	0.0135	0.0427
OG0007665	0.1352	154.6	406.4	0.4606	0.0341	0.074
OG0007666	0.2312	157.8	388.2	0.4551	0.0572	0.1258
OG0007667	0.031	256.1	547.9	0.302	0.0059	0.0197
OG0007668	0.0226	245.6	543.4	0.9259	0.0073	0.0079
OG0007669	0.0563	83.8	330.2	0.0862	0.006	0.0693
OG0007670	0.0525	154.1	517.9	0.1514	0.0077	0.0506
OG0007671	0.0161	153.2	431.8	0.163	0.0023	0.014
OG0007672	0.2291	138.7	338.3	0.4555	0.0567	0.1244
OG0007673	0.0498	387.8	812.2	0.0856	0.0037	0.0436
OG0007674	2.0316	116.8	357.2	0.1483	0.2803	1.8905
OG0007675	0.1226	117.8	341.2	0.5139	0.0329	0.064
OG0007676	0.0684	207.8	704.2	0.0312	0.0028	0.0905
OG0007677	0.0564	194.5	543.5	0.1001	0.0056	0.0557
OG0007678	0.0414	143	394	0.0567	0.0025	0.0448
OG0007679	0.039	296.9	1134.1	0.0984	0.0045	0.0455
OG0007680	0.0419	130	479	0.0362	0.0021	0.0577
OG0007681	0.1131	98.1	405.9	0.283	0.0252	0.0892
OG0007682	0.0309	93.4	296.6	0.001	0	0.0428
OG0007683	0.0201	399.4	1142.6	0.1443	0.0026	0.0183
OG0007684	0.0258	227	772	0.0386	0.0013	0.0335
OG0007685	0.0826	113.2	372.8	0.3588	0.0194	0.0542
OG0007686	0.0253	117.2	239.8	0.001	0	0.0256
OG0007687	0.0405	266.2	675.8	0.0338	0.0015	0.044
OG0007688	0.0431	241.3	616.7	0.1948	0.0066	0.0341
OG0007689	0.0483	235.9	529.1	2.3501	0.0196	0.0083
OG0007690	2.0831	67.7	199.3	0.4436	0.5269	1.1876
OG0007691	0.0368	357.9	1022.1	0.1083	0.0039	0.0361
OG0007692	0.0853	131.5	384.5	0.5432	0.0234	0.0431
OG0007695	0.0294	254.3	876.7	0.0316	0.0012	0.0393
OG0007696	0.1979	352.8	1066.2	1.0661	0.067	0.0629
OG0007697	0.0558	386.9	1392.1	0.4425	0.0146	0.033
OG0007698	0.0296	197.9	444.1	0.001	0	0.0319
OG0007699	0.0976	154.9	421.1	0.9331	0.0319	0.0342
OG0007700	0.0468	354.5	1019.5	0.3816	0.011	0.0289
OG0007701	0.0224	263.2	846.8	0.001	0	0.0313
OG0007705	0.042	203.9	591.1	0.0738	0.0033	0.045
OG0007706	0.0277	510.7	1064.3	0.0356	0.0009	0.0265
OG0007707	0.1584	140.1	438.9	0.6555	0.0468	0.0714
OG0007708	0.0594	241.2	595.8	0.3111	0.0121	0.0389
OG0007709	0.0371	146.7	348.3	0.266	0.0068	0.0256
OG0007710	0.0463	926	2521	0.0566	0.0028	0.0498
OG0007711	0.0353	235.2	622.8	0.0958	0.0033	0.0343
OG0007712	0.0609	232.7	706.3	0.0881	0.0057	0.0646
OG0007713	0.0217	109	452	0.6561	0.0066	0.01
OG0007714	0.091	306.2	764.8	0.3353	0.0194	0.0577
OG0007715	0.0461	176.1	720.9	0.202	0.0086	0.0428
OG0007716	0.0294	90.1	218.9	0.2119	0.0047	0.0222
OG0007717	0.0696	114.4	374.6	0.7526	0.0216	0.0286
OG0007718	0.009	227.8	444.2	0.5266	0.0023	0.0044
OG0007719	1.819	86.3	249.7	0.7183	0.5508	0.7669
OG0007720	2.7083	155.8	372.2	0.0322	0.0916	2.841
OG0007721	0.0458	267.3	824.7	0.1842	0.0073	0.0397
OG0007722	0.0497	215.9	714.1	0.5566	0.014	0.0251
OG0007723	0.0472	154.2	430.8	0.4387	0.0118	0.0268
OG0007724	0.2454	107.6	420.4	0.2521	0.051	0.2022
OG0007725	0.8526	78.7	233.3	0.4685	0.221	0.4717
OG0007726	0.122	216.3	431.7	0.5298	0.0314	0.0592
OG0007727	0.0612	201.4	551.6	0.1843	0.0093	0.0506
OG0007728	0.0945	401	1111	0.9704	0.0312	0.0322
OG0007729	2.2136	74.1	192.9	0.3514	0.4881	1.3888
OG0007730	0.0085	136.6	604.4	0.001	0	0.0153
OG0007733	0.051	330.6	854.4	0.0687	0.0036	0.0517
OG0007734	0.7468	76.1	349.9	0.3451	0.1859	0.5387
OG0007735	0.0397	202.8	748.2	0.1784	0.0067	0.0374
OG0007736	0.0541	147.6	371.4	0.001	0.0001	0.0632
OG0007737	0.0482	80.2	366.8	0.0359	0.0028	0.0769
OG0007739	0.0227	144.8	401.2	0.001	0	0.0285
OG0007741	0.0433	214.1	574.9	0.4271	0.0106	0.0248
OG0007742	0.1208	74.3	345.7	0.2537	0.0265	0.1043
OG0007743	0.0359	416.4	1206.6	0.0628	0.0025	0.0394
OG0007744	0.0377	260.4	744.6	0.074	0.003	0.04
OG0007745	0.0503	252	612	0.1084	0.0049	0.0455
OG0007746	0.0084	193.1	562.9	0.001	0	0.0109
OG0007747	0.025	209.4	663.6	0.001	0	0.0346
OG0007748	0.0565	110.6	330.4	0.5268	0.0154	0.0292
OG0007749	0.0446	266.1	858.9	0.0979	0.0047	0.0478
OG0007750	0.1241	212.9	1101.1	0.1811	0.0239	0.1319
OG0007751	0.0208	204.8	536.2	0.001	0	0.0251
OG0007752	0.1045	92.5	234.5	3.9314	0.0441	0.0112
OG0007753	0.0668	320.6	855.4	0.1684	0.0095	0.0564
OG0007754	0.0571	511	1604	0.1506	0.0081	0.0535
OG0007755	0.0285	180.4	809.6	0.1627	0.0049	0.0302
OG0007756	0.0363	151.3	274.7	2.2647	0.0151	0.0067
OG0007757	0.1209	116.1	324.9	0.4275	0.0298	0.0697
OG0007758	0.0189	588.9	1229.1	0.0466	0.0008	0.0177
OG0007759	0.1041	331.1	694.9	0.8301	0.0325	0.0392
OG0007760	0.0149	208.6	406.4	0.001	0	0.0146
OG0007761	0.0333	119.6	255.4	0.4367	0.0079	0.018
OG0007762	0.2011	86.1	261.9	0.2253	0.0362	0.1607
OG0007763	0.0402	445.9	1138.1	0.0645	0.0026	0.0408
OG0007764	0.0275	372.4	1238.6	0.1116	0.0032	0.0289
OG0007766	0.0394	184.8	535.2	0.1587	0.0056	0.0351
OG0007767	0.0108	602.1	1716.9	0.0472	0.0006	0.0123
OG0007768	0.1128	314	1018	0.2408	0.0216	0.0895
OG0007769	0.0272	184.5	493.5	0.0738	0.0021	0.0279
OG0007770	6.6468	77.5	195.5	0.0867	0.5551	6.4045
OG0007771	0.0691	234.6	611.4	0.623	0.0197	0.0316
OG0007772	0.0687	125.8	603.2	0.1206	0.0101	0.084
OG0007773	0.0414	448.7	1123.3	0.1204	0.0045	0.0372
OG0007775	0.0468	247	719	0.0525	0.0028	0.053
OG0007776	0.1172	131.4	453.6	1.0637	0.0396	0.0372
OG0007777	0.0182	75.8	254.2	99	0.0078	0.0001
OG0007778	0.0198	117.6	659.4	0.001	0	0.0433
OG0007779	0.0271	164.9	522.1	0.0611	0.0019	0.0315
OG0007780	0.116	447.3	1376.7	0.3817	0.0277	0.0725
OG0007781	0.0351	307.9	787.1	0.001	0	0.0415
OG0007782	0.1454	75.7	221.3	0.4206	0.0359	0.0853
OG0007783	0.0693	149.9	495.1	0.2639	0.014	0.0531
OG0007784	0.0397	244.5	751.5	0.504	0.0107	0.0212
OG0007785	0.0511	186.5	413.5	0.6859	0.0149	0.0218
OG0007786	0.0232	165.8	335.2	0.001	0	0.0234
OG0007787	0	67.3	244.7	0.506	0	0
OG0007788	2.4216	75.3	161.7	0.5809	0.6567	1.1305
OG0007789	50	217	566	0.0142	0.8219	57.9846
OG0007790	0.1304	21.5	98.5	0.7554	0.0411	0.0544
OG0007791	0.163	86.7	300.3	0.6662	0.0489	0.0733
OG0007792	0.2842	130.3	298.7	0.7558	0.0863	0.1141
OG0007793	0.0074	199.8	637.2	0.001	0	0.0103
OG0007794	0.0227	174.7	662.3	0.0493	0.0015	0.0306
OG0007795	0.0601	138.7	587.3	0.3928	0.0155	0.0394
OG0007796	0.6335	76	242	0.543	0.1758	0.3238
OG0007797	0.0645	280.2	772.8	0.1986	0.0104	0.0522
OG0007798	0.0418	196.4	346.6	0.001	0	0.0385
OG0007800	0.0458	57.1	311.9	0.001	0.0001	0.0981
OG0007801	0.0124	128.8	375.2	99	0.0055	0.0001
OG0007802	0.0742	214	551	0.4595	0.0186	0.0405
OG0007804	26.9807	221.4	585.6	0.0034	0.1095	32.4939
OG0007805	0.122	140	349	0.9812	0.0404	0.0412
OG0007806	0.08	70.1	202.9	0.4379	0.02	0.0458
OG0007808	0.0301	342.2	671.8	0.1264	0.003	0.0238
OG0007809	50	137.9	483.1	0.0056	0.4119	73.6208
OG0007810	0.0087	52.5	283.5	0.001	0	0.0184
OG0007811	0.0724	156.5	386.5	0.001	0.0001	0.0835
OG0007812	0.0785	190.1	637.9	0.9145	0.0256	0.028
OG0007813	0.1087	212	538	0.5096	0.0285	0.0559
OG0007814	0.0648	95.7	441.3	0.3336	0.0159	0.0477
OG0007816	0.0479	280.7	763.3	0.208	0.0079	0.0379
OG0007817	0.0157	138.6	443.4	0.1568	0.0023	0.0146
OG0007818	0.0144	170.4	456.6	0.736	0.0044	0.0059
OG0007820	0.0204	142.8	304.2	0.9282	0.0066	0.0071
OG0007821	0.0382	403.6	1387.4	0.239	0.0074	0.031
OG0007822	0.1985	95.5	264.5	0.341	0.0437	0.1283
OG0007823	0.038	615.4	1577.6	0.0879	0.0032	0.0369
OG0007824	0.0574	214.9	553.1	0.0615	0.0036	0.059
OG0007826	0.0467	217	905	0.1639	0.0078	0.0478
OG0007827	0.0215	317.5	810.5	0.001	0	0.0254
OG0007828	0.0443	248.2	606.8	0.1923	0.0066	0.0346
OG0007829	0.0384	219.3	614.7	0.0369	0.0016	0.0442
OG0007830	0.3071	97	320	0.6809	0.0923	0.1355
OG0007832	0.0535	196.3	679.7	0.1874	0.0091	0.0483
OG0007833	0.0342	353.8	930.2	0.0283	0.0011	0.0385
OG0007834	0.8524	70.2	220.8	0.2294	0.1569	0.684
OG0007835	0.0383	394.6	1225.4	0.3627	0.009	0.0247
OG0007836	0.024	94.7	319.3	0.1241	0.0031	0.0246
OG0007837	0.0591	287.8	816.2	0.5336	0.016	0.0301
OG0007838	0.0462	348.9	1037.1	0.0775	0.0039	0.0497
OG0007839	1.2845	105.2	269.8	0.8172	0.4029	0.493
OG0007840	0.0421	532.5	1162.5	0.2858	0.0079	0.0275
OG0007841	0.0967	336.3	932.7	0.3305	0.021	0.0635
OG0007842	0.0248	85.5	298.5	0.001	0	0.0371
OG0007843	0.0859	124.9	307.1	4.4666	0.0369	0.0083
OG0007844	0.0373	711.6	1826.4	0.0918	0.0033	0.0359
OG0007845	0.0355	137.7	504.3	0.0956	0.0039	0.0409
OG0007846	0.0358	177.9	926.1	0.0158	0.0011	0.0683
OG0007847	0.0476	295.4	739.6	0.2371	0.0083	0.0349
OG0007849	0.0946	207.7	485.3	1.1515	0.0328	0.0285
OG0007850	0.0173	233.9	702.1	0.001	0	0.023
OG0007851	0.0413	108	357	0.0561	0.0028	0.0501
OG0007852	0.0613	95.5	564.5	0.1895	0.0126	0.0666
OG0007853	0.096	214.2	733.8	0.2551	0.0193	0.0755
OG0007854	0.0617	120.1	329.9	0.4654	0.0157	0.0338
OG0007855	0.081	136.4	328.6	1.2777	0.0288	0.0226
OG0007856	0.0506	204.1	533.9	0.3653	0.0114	0.0312
OG0007857	0.0931	126.2	269.8	0.332	0.0189	0.0569
OG0007858	0.117	136.7	370.3	0.2065	0.0191	0.0927
OG0007859	0.0964	160.8	457.2	0.2876	0.0195	0.068
OG0007860	0.082	317.8	765.2	0.2156	0.0132	0.0613
OG0007861	0.0163	496.2	1636.8	0.001	0	0.0233
OG0007862	0.1164	335.6	903.4	0.6449	0.0338	0.0524
OG0007863	0.0257	264.3	992.7	0.001	0	0.0407
OG0007864	0.0332	223.7	730.3	0.0723	0.0028	0.0381
OG0007865	0.1112	161.6	591.4	0.4919	0.0303	0.0617
OG0007868	50	52.7	193.3	0.0047	0.3608	76.4976
OG0007869	0.0868	214.8	691.2	0.2767	0.0179	0.0646
OG0007870	0.03	319.2	1213.8	0.0915	0.0033	0.0356
OG0007871	0.0496	103	272	0.1851	0.0075	0.0405
OG0007872	0.0492	222.8	464.2	0.2759	0.0089	0.0321
OG0007873	0.0635	78.2	308.8	0.4001	0.0162	0.0406
OG0007874	0.0465	147	576	0.4284	0.0122	0.0285
OG0007876	0.0219	610.7	2011.3	0.1362	0.003	0.0217
OG0007878	0.0319	115.8	364.2	1.1852	0.0111	0.0093
OG0007879	0.0601	143.1	324.9	0.3385	0.0125	0.0371
OG0007880	0.0422	107.3	258.7	0.1042	0.004	0.0383
OG0007881	0.0045	111.3	548.7	99	0.0018	0
OG0007882	0.0371	109.1	346.9	0.001	0.0001	0.0515
OG0007883	0.1046	88.2	211.8	0.904	0.0338	0.0374
OG0007885	0.0593	154.5	424.5	0.2837	0.0118	0.0416
OG0007886	0.146	136.6	451.4	0.0853	0.0139	0.1634
OG0007887	0.0816	256.9	547.1	0.8002	0.0252	0.0315
OG0007888	0.1276	161.4	606.6	0.2103	0.0238	0.1131
OG0007889	0.0279	221.5	681.5	0.1784	0.0044	0.0245
OG0007890	0.1684	80.2	186.8	0.4079	0.0391	0.0958
OG0007891	0.0221	233.1	651.9	0.0641	0.0015	0.0237
OG0007892	0.1513	96.3	215.7	0.846	0.0477	0.0564
OG0007893	0.0452	366.9	995.1	0.0932	0.0042	0.0446
OG0007894	4.5771	93.3	254.7	0.0984	0.4414	4.4872
OG0007895	0.0309	139.8	250.2	0.1914	0.0041	0.0214
OG0007896	0.0306	112.4	193.6	1.2722	0.0111	0.0087
OG0007897	0.0123	225.7	785.3	0.0913	0.0013	0.0139
OG0007898	0.0362	142.3	517.7	0.001	0.0001	0.0558
OG0007899	0.0365	556.2	1243.8	0.2134	0.0057	0.0267
OG0007900	0.0284	421.7	1825.3	0.0925	0.0033	0.036
OG0007901	0.0973	226.2	475.8	0.1763	0.013	0.0735
OG0007902	0.0338	126.2	329.8	0.5339	0.0091	0.017
OG0007903	0.0593	177.1	467.9	0.1752	0.0086	0.0492
OG0007905	0.0531	80.9	378.1	0.3551	0.0134	0.0378
OG0007906	0.0596	157.1	478.9	0.2208	0.0106	0.0481
OG0007907	0.1087	226.4	751.6	0.4202	0.0275	0.0653
OG0007908	0.0078	91.8	292.2	0.001	0	0.0109
OG0007909	0.0461	71	307	0.001	0.0001	0.0816
OG0007910	0.0367	252	912	0.073	0.0033	0.0448
OG0007911	0.0344	181.1	460.9	0.001	0	0.0406
OG0007912	0.0537	295.8	850.2	0.1837	0.0083	0.0454
OG0007913	0.1128	216.6	692.4	1.3463	0.0401	0.0297
OG0007914	0.0417	341.7	1254.3	0.1873	0.0072	0.0384
OG0007915	0.0132	124.1	523.9	0.001	0	0.0229
OG0007916	0.245	86	427	0.1483	0.0416	0.2806
OG0007917	0.0133	133	608	0.001	0	0.0246
OG0007918	0.163	91.8	238.2	0.8394	0.0516	0.0614
OG0007919	0.0662	117.8	209.2	0.4199	0.0147	0.0351
OG0007920	0.0346	199.7	631.3	0.001	0	0.0478
OG0007921	0.046	371.5	1092.5	0.4005	0.0111	0.0277
OG0007922	0.0089	136.6	556.4	0.001	0	0.015
OG0007923	0.0586	207.7	596.3	0.1216	0.0068	0.0561
OG0007924	0.0084	169.2	559.8	0.2929	0.0018	0.0061
OG0007925	0.0474	249.2	731.8	0.3689	0.011	0.0299
OG0007927	0.3291	118.6	352.4	1.6742	0.1221	0.0729
OG0007928	0.0853	193.1	571.9	0.3663	0.0198	0.054
OG0007929	0.0243	338.6	921.4	0.0407	0.0011	0.0271
OG0007930	0.0268	265.7	1033.3	0.0534	0.0019	0.0362
OG0007931	0.0634	241.4	553.6	0.1401	0.0074	0.0527
OG0007932	0.0315	516	1230	0.1613	0.0041	0.0257
OG0007933	0.1199	116.4	327.6	0.9794	0.0398	0.0406
OG0007934	0.0925	524.5	1587.5	0.3372	0.0207	0.0615
OG0007935	11.1685	170.7	495.3	0.0398	0.5179	13.0192
OG0007936	0.1018	125.4	369.6	0.5258	0.0276	0.0525
OG0007937	0.0271	109.2	325.8	0.1156	0.0031	0.0268
OG0007938	0.053	489.6	1082.4	0.2612	0.0094	0.036
OG0007939	9.8004	149.5	399.5	0.019	0.217	11.4137
OG0007940	0.0448	259.4	784.6	0.2723	0.009	0.0329
OG0007941	0.0415	100.1	358.9	0.0526	0.0028	0.0534
OG0007942	0.1008	126.4	380.6	0.1999	0.0168	0.0841
OG0007943	0.0709	513.1	1406.9	0.3889	0.0167	0.0428
OG0007944	0.0651	307.5	802.5	0.2358	0.0114	0.0485
OG0007945	0.0563	213.8	824.2	0.3454	0.0135	0.0391
OG0007946	0.0285	96.1	353.9	0.001	0	0.0443
OG0007947	0.099	238.7	592.3	0.4771	0.0251	0.0526
OG0007948	0.0676	182.1	399.9	0.3013	0.0131	0.0434
OG0007949	1.3773	116.9	441.1	0.3882	0.3451	0.889
OG0007950	0.0899	172.6	580.4	1.2782	0.0315	0.0247
OG0007951	0.0545	492.1	1421.9	0.144	0.0072	0.0499
OG0007952	0.2894	117.2	278.8	0.8218	0.0907	0.1103
OG0007953	0.0421	382.9	1105.1	0.0369	0.0018	0.0493
OG0007954	0.0281	256.4	982.6	0.001	0	0.0451
OG0007955	0.0691	685.4	1489.6	0.473	0.017	0.036
OG0007956	0.0506	350.1	804.9	0.7133	0.015	0.0211
OG0007957	0.0323	107.2	162.8	0.001	0	0.0271
OG0007958	0.111	265.3	637.7	0.7872	0.0343	0.0436
OG0007959	0.0909	143.5	390.5	0.1699	0.0131	0.0771
OG0007960	0.0284	549	1554	0.0189	0.0006	0.0344
OG0007963	0.0369	161.5	342.5	0.232	0.006	0.0257
OG0007964	0.1052	633.9	1730.1	0.1216	0.0119	0.0981
OG0007965	0.1081	93.1	254.9	0.4854	0.0281	0.0578
OG0007966	0.0499	653.7	1827.3	0.2315	0.0089	0.0383
OG0007967	0.0595	342.7	1037.3	0.1157	0.0068	0.0592
OG0007968	0.0676	99.3	353.7	1.8502	0.0251	0.0135
OG0007969	0.0574	99.5	299.5	0.001	0.0001	0.0764
OG0007970	0.0362	341.8	942.2	0.1276	0.0043	0.0336
OG0007972	0.0943	109	320	1.0406	0.0318	0.0305
OG0007973	0.0243	401.5	879.5	0.187	0.0034	0.0184
OG0007974	0.0282	150.5	509.5	0.0569	0.002	0.0346
OG0007975	0.0146	576.9	1565.1	0.0876	0.0013	0.0146
OG0007976	0.5945	62.8	231.2	0.42	0.153	0.3643
OG0007977	0.0072	90.1	371.9	0.001	0	0.0123
OG0007978	0.0363	366.3	851.7	0.1117	0.0036	0.0319
OG0007979	0.1131	104.5	288.5	0.3333	0.0246	0.0738
OG0007980	0.0524	363	894	0.2353	0.009	0.0383
OG0007981	0.3022	87.9	224.1	0.7771	0.0932	0.1199
OG0007982	0.0325	159.3	509.7	0.1224	0.004	0.0327
OG0007983	0.0434	147.9	350.1	0.551	0.0116	0.0211
OG0007984	0.0324	175.1	496.9	0.001	0	0.0414
OG0007985	0.0449	459.2	1286.8	0.0143	0.0008	0.0547
OG0007986	0.0182	404.1	939.9	0.4276	0.0043	0.0101
OG0007987	0.0377	231.7	767.3	0.0577	0.0026	0.0455
OG0007988	0.3583	79.4	244.6	0.6351	0.1047	0.1648
OG0007989	0.0259	403.2	1294.8	0.1174	0.0031	0.0264
OG0007990	0.0242	45.2	251.8	0.001	0.0001	0.0527
OG0007991	0.1329	369.5	989.5	0.4229	0.0323	0.0764
OG0007992	0.0429	384.2	1097.8	0.0367	0.0018	0.0499
OG0007993	0.0213	147.2	284.8	0.001	0	0.0208
OG0007994	0.0426	400.6	1021.4	0.3252	0.009	0.0275
OG0007995	0.0234	425.9	1155.1	0.001	0	0.0288
OG0007997	0.0297	101.7	204.3	99	0.0148	0.0001
OG0007998	0.0234	253	593	0.0746	0.0017	0.0222
