Orthogroup	CRCR_fixednames	CRFI_fixednames
OG0000267	CRCR_TRINITY_DN35774_c0_g1::TRINITY_DN35774_c0_g1_i1::g.56213::m.56213, CRCR_TRINITY_DN35774_c0_g1::TRINITY_DN35774_c0_g1_i2::g.56214::m.56214, CRCR_TRINITY_DN35774_c0_g1::TRINITY_DN35774_c0_g1_i3::g.56216::m.56216, CRCR_TRINITY_DN35774_c0_g1::TRINITY_DN35774_c0_g1_i4::g.56218::m.56218	CRFI_TRINITYb_DN28600_c0_g1::TRINITYb_DN28600_c0_g1_i1::g.20659::m.20659, CRFI_TRINITYb_DN28600_c0_g1::TRINITYb_DN28600_c0_g1_i2::g.20660::m.20660, CRFI_TRINITYb_DN28600_c0_g1::TRINITYb_DN28600_c0_g1_i6::g.20662::m.20662, CRFI_TRINITYb_DN32681_c1_g1::TRINITYb_DN32681_c1_g1_i1::g.39546::m.39546
OG0000268	CRCR_TRINITY_DN36222_c1_g2::TRINITY_DN36222_c1_g2_i1::g.38562::m.38562, CRCR_TRINITY_DN36357_c0_g4::TRINITY_DN36357_c0_g4_i1::g.12595::m.12595, CRCR_TRINITY_DN41941_c0_g1::TRINITY_DN41941_c0_g1_i1::g.5703::m.5703, CRCR_TRINITY_DN41941_c0_g1::TRINITY_DN41941_c0_g1_i2::g.5708::m.5708, CRCR_TRINITY_DN43247_c2_g2::TRINITY_DN43247_c2_g2_i3::g.20088::m.20088, CRCR_TRINITY_DN43247_c2_g2::TRINITY_DN43247_c2_g2_i4::g.20090::m.20090, CRCR_TRINITY_DN86137_c0_g1::TRINITY_DN86137_c0_g1_i1::g.23689::m.23689	CRFI_TRINITYb_DN43223_c0_g1::TRINITYb_DN43223_c0_g1_i1::g.17729::m.17729
OG0000269	CRCR_TRINITY_DN36597_c0_g2::TRINITY_DN36597_c0_g2_i1::g.2907::m.2907, CRCR_TRINITY_DN44556_c0_g1::TRINITY_DN44556_c0_g1_i1::g.13341::m.13341, CRCR_TRINITY_DN44688_c2_g1::TRINITY_DN44688_c2_g1_i11::g.47719::m.47719, CRCR_TRINITY_DN44688_c2_g1::TRINITY_DN44688_c2_g1_i1::g.47710::m.47710, CRCR_TRINITY_DN44688_c2_g1::TRINITY_DN44688_c2_g1_i3::g.47713::m.47713, CRCR_TRINITY_DN44688_c2_g1::TRINITY_DN44688_c2_g1_i3::g.47714::m.47714, CRCR_TRINITY_DN44688_c2_g1::TRINITY_DN44688_c2_g1_i7::g.47716::m.47716, CRCR_TRINITY_DN44688_c2_g1::TRINITY_DN44688_c2_g1_i8::g.47718::m.47718	
OG0000270	CRCR_TRINITY_DN36751_c0_g1::TRINITY_DN36751_c0_g1_i11::g.30021::m.30021, CRCR_TRINITY_DN36751_c0_g1::TRINITY_DN36751_c0_g1_i1::g.29977::m.29977, CRCR_TRINITY_DN36751_c0_g1::TRINITY_DN36751_c0_g1_i2::g.29983::m.29983, CRCR_TRINITY_DN36751_c0_g1::TRINITY_DN36751_c0_g1_i4::g.29992::m.29992, CRCR_TRINITY_DN36751_c0_g1::TRINITY_DN36751_c0_g1_i5::g.29996::m.29996, CRCR_TRINITY_DN36751_c0_g1::TRINITY_DN36751_c0_g1_i7::g.30002::m.30002, CRCR_TRINITY_DN36751_c0_g1::TRINITY_DN36751_c0_g1_i8::g.30005::m.30005, CRCR_TRINITY_DN36751_c0_g1::TRINITY_DN36751_c0_g1_i9::g.30011::m.30011	
OG0000271	CRCR_TRINITY_DN36840_c0_g1::TRINITY_DN36840_c0_g1_i1::g.38227::m.38227, CRCR_TRINITY_DN36840_c0_g1::TRINITY_DN36840_c0_g1_i4::g.38230::m.38230	CRFI_TRINITYb_DN32298_c0_g4::TRINITYb_DN32298_c0_g4_i10::g.27901::m.27901, CRFI_TRINITYb_DN32298_c0_g4::TRINITYb_DN32298_c0_g4_i11::g.27903::m.27903, CRFI_TRINITYb_DN32298_c0_g4::TRINITYb_DN32298_c0_g4_i12::g.27904::m.27904, CRFI_TRINITYb_DN32298_c0_g4::TRINITYb_DN32298_c0_g4_i7::g.27895::m.27895, CRFI_TRINITYb_DN32298_c0_g4::TRINITYb_DN32298_c0_g4_i8::g.27897::m.27897, CRFI_TRINITYb_DN32298_c0_g4::TRINITYb_DN32298_c0_g4_i9::g.27899::m.27899
OG0000272	CRCR_TRINITY_DN36851_c1_g1::TRINITY_DN36851_c1_g1_i1::g.38261::m.38261, CRCR_TRINITY_DN36851_c1_g1::TRINITY_DN36851_c1_g1_i2::g.38263::m.38263, CRCR_TRINITY_DN36851_c1_g1::TRINITY_DN36851_c1_g1_i3::g.38264::m.38264, CRCR_TRINITY_DN36851_c1_g1::TRINITY_DN36851_c1_g1_i4::g.38265::m.38265	CRFI_TRINITYb_DN17494_c1_g1::TRINITYb_DN17494_c1_g1_i1::g.871::m.871, CRFI_TRINITYb_DN17494_c1_g2::TRINITYb_DN17494_c1_g2_i1::g.872::m.872, CRFI_TRINITYb_DN17494_c1_g2::TRINITYb_DN17494_c1_g2_i2::g.874::m.874, CRFI_TRINITYb_DN17494_c1_g2::TRINITYb_DN17494_c1_g2_i3::g.875::m.875
OG0000273	CRCR_TRINITY_DN37003_c1_g22::TRINITY_DN37003_c1_g22_i1::g.54191::m.54191, CRCR_TRINITY_DN37003_c1_g28::TRINITY_DN37003_c1_g28_i1::g.54192::m.54192, CRCR_TRINITY_DN37003_c1_g29::TRINITY_DN37003_c1_g29_i1::g.54194::m.54194, CRCR_TRINITY_DN37003_c1_g29::TRINITY_DN37003_c1_g29_i3::g.54195::m.54195, CRCR_TRINITY_DN37218_c1_g2::TRINITY_DN37218_c1_g2_i6::g.28220::m.28220, CRCR_TRINITY_DN43549_c0_g1::TRINITY_DN43549_c0_g1_i1::g.47419::m.47419, CRCR_TRINITY_DN46682_c11_g72::TRINITY_DN46682_c11_g72_i1::g.2313::m.2313, CRCR_TRINITY_DN46682_c11_g72::TRINITY_DN46682_c11_g72_i4::g.2315::m.2315	
OG0000274	CRCR_TRINITY_DN37314_c0_g2::TRINITY_DN37314_c0_g2_i1::g.14246::m.14246, CRCR_TRINITY_DN37314_c0_g2::TRINITY_DN37314_c0_g2_i4::g.14248::m.14248	CRFI_TRINITYb_DN31281_c2_g1::TRINITYb_DN31281_c2_g1_i1::g.9339::m.9339, CRFI_TRINITYb_DN31281_c2_g1::TRINITYb_DN31281_c2_g1_i2::g.9343::m.9343, CRFI_TRINITYb_DN31281_c2_g1::TRINITYb_DN31281_c2_g1_i3::g.9347::m.9347, CRFI_TRINITYb_DN31281_c2_g1::TRINITYb_DN31281_c2_g1_i4::g.9351::m.9351, CRFI_TRINITYb_DN31281_c2_g1::TRINITYb_DN31281_c2_g1_i5::g.9355::m.9355, CRFI_TRINITYb_DN31281_c2_g1::TRINITYb_DN31281_c2_g1_i6::g.9359::m.9359
OG0000275	CRCR_TRINITY_DN37354_c0_g1::TRINITY_DN37354_c0_g1_i2::g.14133::m.14133, CRCR_TRINITY_DN37354_c0_g1::TRINITY_DN37354_c0_g1_i3::g.14135::m.14135, CRCR_TRINITY_DN37354_c0_g1::TRINITY_DN37354_c0_g1_i4::g.14138::m.14138, CRCR_TRINITY_DN37354_c0_g1::TRINITY_DN37354_c0_g1_i5::g.14140::m.14140	CRFI_TRINITYb_DN23527_c0_g1::TRINITYb_DN23527_c0_g1_i1::g.4439::m.4439, CRFI_TRINITYb_DN23527_c0_g1::TRINITYb_DN23527_c0_g1_i2::g.4442::m.4442, CRFI_TRINITYb_DN23527_c0_g1::TRINITYb_DN23527_c0_g1_i3::g.4445::m.4445, CRFI_TRINITYb_DN23527_c0_g1::TRINITYb_DN23527_c0_g1_i4::g.4448::m.4448
OG0000276	CRCR_TRINITY_DN37528_c1_g1::TRINITY_DN37528_c1_g1_i1::g.21932::m.21932, CRCR_TRINITY_DN37528_c1_g1::TRINITY_DN37528_c1_g1_i2::g.21935::m.21935, CRCR_TRINITY_DN37528_c1_g1::TRINITY_DN37528_c1_g1_i3::g.21937::m.21937, CRCR_TRINITY_DN37528_c1_g1::TRINITY_DN37528_c1_g1_i3::g.21938::m.21938	CRFI_TRINITYb_DN28548_c0_g2::TRINITYb_DN28548_c0_g2_i1::g.20630::m.20630, CRFI_TRINITYb_DN28548_c0_g2::TRINITYb_DN28548_c0_g2_i2::g.20632::m.20632, CRFI_TRINITYb_DN28548_c0_g2::TRINITYb_DN28548_c0_g2_i3::g.20634::m.20634, CRFI_TRINITYb_DN28548_c0_g2::TRINITYb_DN28548_c0_g2_i4::g.20637::m.20637
OG0000277	CRCR_TRINITY_DN37560_c0_g2::TRINITY_DN37560_c0_g2_i1::g.21953::m.21953	CRFI_TRINITYb_DN29007_c3_g3::TRINITYb_DN29007_c3_g3_i1::g.12504::m.12504, CRFI_TRINITYb_DN29007_c3_g3::TRINITYb_DN29007_c3_g3_i2::g.12506::m.12506, CRFI_TRINITYb_DN29007_c3_g3::TRINITYb_DN29007_c3_g3_i3::g.12508::m.12508, CRFI_TRINITYb_DN29007_c3_g3::TRINITYb_DN29007_c3_g3_i4::g.12510::m.12510, CRFI_TRINITYb_DN29007_c3_g3::TRINITYb_DN29007_c3_g3_i5::g.12511::m.12511, CRFI_TRINITYb_DN29007_c3_g3::TRINITYb_DN29007_c3_g3_i6::g.12512::m.12512, CRFI_TRINITYb_DN29007_c3_g3::TRINITYb_DN29007_c3_g3_i7::g.12513::m.12513
OG0000278	CRCR_TRINITY_DN38447_c0_g2::TRINITY_DN38447_c0_g2_i1::g.32188::m.32188, CRCR_TRINITY_DN38447_c0_g2::TRINITY_DN38447_c0_g2_i2::g.32192::m.32192, CRCR_TRINITY_DN38447_c0_g2::TRINITY_DN38447_c0_g2_i3::g.32200::m.32200, CRCR_TRINITY_DN38447_c0_g2::TRINITY_DN38447_c0_g2_i4::g.32204::m.32204, CRCR_TRINITY_DN38447_c0_g2::TRINITY_DN38447_c0_g2_i5::g.32208::m.32208, CRCR_TRINITY_DN38447_c0_g2::TRINITY_DN38447_c0_g2_i6::g.32212::m.32212, CRCR_TRINITY_DN38447_c0_g2::TRINITY_DN38447_c0_g2_i7::g.32217::m.32217	CRFI_TRINITYb_DN17852_c0_g1::TRINITYb_DN17852_c0_g1_i1::g.10198::m.10198
OG0000279	CRCR_TRINITY_DN38942_c0_g1::TRINITY_DN38942_c0_g1_i1::g.52758::m.52758, CRCR_TRINITY_DN38942_c0_g1::TRINITY_DN38942_c0_g1_i1::g.52759::m.52759, CRCR_TRINITY_DN38942_c0_g1::TRINITY_DN38942_c0_g1_i2::g.52762::m.52762, CRCR_TRINITY_DN38942_c0_g1::TRINITY_DN38942_c0_g1_i3::g.52765::m.52765, CRCR_TRINITY_DN38942_c0_g1::TRINITY_DN38942_c0_g1_i4::g.52769::m.52769, CRCR_TRINITY_DN38942_c0_g1::TRINITY_DN38942_c0_g1_i4::g.52770::m.52770	CRFI_TRINITYb_DN23722_c0_g1::TRINITYb_DN23722_c0_g1_i1::g.11100::m.11100, CRFI_TRINITYb_DN23722_c0_g1::TRINITYb_DN23722_c0_g1_i2::g.11103::m.11103
OG0000280	CRCR_TRINITY_DN38993_c0_g4::TRINITY_DN38993_c0_g4_i1::g.52810::m.52810, CRCR_TRINITY_DN38993_c0_g5::TRINITY_DN38993_c0_g5_i1::g.52811::m.52811, CRCR_TRINITY_DN43311_c3_g1::TRINITY_DN43311_c3_g1_i1::g.13168::m.13168, CRCR_TRINITY_DN43311_c3_g1::TRINITY_DN43311_c3_g1_i2::g.13170::m.13170, CRCR_TRINITY_DN43311_c3_g1::TRINITY_DN43311_c3_g1_i3::g.13171::m.13171, CRCR_TRINITY_DN43311_c3_g1::TRINITY_DN43311_c3_g1_i4::g.13172::m.13172, CRCR_TRINITY_DN9768_c0_g1::TRINITY_DN9768_c0_g1_i1::g.29350::m.29350	CRFI_TRINITYb_DN30862_c2_g3::TRINITYb_DN30862_c2_g3_i7::g.3372::m.3372
OG0000281	CRCR_TRINITY_DN39838_c1_g1::TRINITY_DN39838_c1_g1_i1::g.24469::m.24469, CRCR_TRINITY_DN39838_c1_g1::TRINITY_DN39838_c1_g1_i2::g.24471::m.24471	CRFI_TRINITYb_DN31205_c1_g1::TRINITYb_DN31205_c1_g1_i1::g.9055::m.9055, CRFI_TRINITYb_DN31205_c1_g1::TRINITYb_DN31205_c1_g1_i2::g.9057::m.9057, CRFI_TRINITYb_DN31205_c1_g1::TRINITYb_DN31205_c1_g1_i3::g.9060::m.9060, CRFI_TRINITYb_DN31205_c1_g1::TRINITYb_DN31205_c1_g1_i4::g.9062::m.9062, CRFI_TRINITYb_DN31205_c1_g1::TRINITYb_DN31205_c1_g1_i5::g.9064::m.9064, CRFI_TRINITYb_DN31205_c1_g1::TRINITYb_DN31205_c1_g1_i6::g.9067::m.9067
OG0000282	CRCR_TRINITY_DN40004_c0_g1::TRINITY_DN40004_c0_g1_i3::g.18184::m.18184, CRCR_TRINITY_DN40004_c0_g1::TRINITY_DN40004_c0_g1_i4::g.18185::m.18185, CRCR_TRINITY_DN40004_c0_g1::TRINITY_DN40004_c0_g1_i7::g.18187::m.18187, CRCR_TRINITY_DN40004_c0_g1::TRINITY_DN40004_c0_g1_i8::g.18188::m.18188	CRFI_TRINITYb_DN25995_c0_g1::TRINITYb_DN25995_c0_g1_i1::g.32243::m.32243, CRFI_TRINITYb_DN25995_c0_g1::TRINITYb_DN25995_c0_g1_i3::g.32245::m.32245, CRFI_TRINITYb_DN25995_c0_g1::TRINITYb_DN25995_c0_g1_i4::g.32246::m.32246, CRFI_TRINITYb_DN25995_c0_g1::TRINITYb_DN25995_c0_g1_i6::g.32248::m.32248
OG0000283	CRCR_TRINITY_DN40155_c1_g1::TRINITY_DN40155_c1_g1_i2::g.46949::m.46949, CRCR_TRINITY_DN40155_c1_g1::TRINITY_DN40155_c1_g1_i3::g.46951::m.46951, CRCR_TRINITY_DN40155_c1_g1::TRINITY_DN40155_c1_g1_i4::g.46953::m.46953, CRCR_TRINITY_DN40155_c1_g1::TRINITY_DN40155_c1_g1_i5::g.46954::m.46954, CRCR_TRINITY_DN40155_c1_g1::TRINITY_DN40155_c1_g1_i6::g.46955::m.46955, CRCR_TRINITY_DN40155_c1_g1::TRINITY_DN40155_c1_g1_i8::g.46958::m.46958	CRFI_TRINITYb_DN22949_c0_g1::TRINITYb_DN22949_c0_g1_i1::g.35468::m.35468, CRFI_TRINITYb_DN22949_c0_g1::TRINITYb_DN22949_c0_g1_i3::g.35470::m.35470
OG0000284	CRCR_TRINITY_DN40165_c0_g1::TRINITY_DN40165_c0_g1_i1::g.46787::m.46787, CRCR_TRINITY_DN40165_c0_g1::TRINITY_DN40165_c0_g1_i2::g.46789::m.46789	CRFI_TRINITYb_DN25345_c0_g1::TRINITYb_DN25345_c0_g1_i1::g.16275::m.16275, CRFI_TRINITYb_DN25345_c0_g1::TRINITYb_DN25345_c0_g1_i2::g.16277::m.16277, CRFI_TRINITYb_DN25345_c0_g1::TRINITYb_DN25345_c0_g1_i3::g.16279::m.16279, CRFI_TRINITYb_DN25345_c0_g1::TRINITYb_DN25345_c0_g1_i4::g.16282::m.16282, CRFI_TRINITYb_DN25345_c0_g1::TRINITYb_DN25345_c0_g1_i5::g.16284::m.16284, CRFI_TRINITYb_DN25345_c0_g1::TRINITYb_DN25345_c0_g1_i6::g.16287::m.16287
OG0000285	CRCR_TRINITY_DN40378_c0_g1::TRINITY_DN40378_c0_g1_i1::g.39390::m.39390, CRCR_TRINITY_DN40378_c0_g1::TRINITY_DN40378_c0_g1_i2::g.39391::m.39391, CRCR_TRINITY_DN40378_c0_g1::TRINITY_DN40378_c0_g1_i4::g.39392::m.39392	CRFI_TRINITYb_DN24081_c0_g1::TRINITYb_DN24081_c0_g1_i3::g.44147::m.44147, CRFI_TRINITYb_DN24081_c0_g1::TRINITYb_DN24081_c0_g1_i4::g.44148::m.44148, CRFI_TRINITYb_DN24081_c0_g1::TRINITYb_DN24081_c0_g1_i5::g.44149::m.44149, CRFI_TRINITYb_DN24081_c0_g1::TRINITYb_DN24081_c0_g1_i7::g.44150::m.44150, CRFI_TRINITYb_DN32851_c0_g1::TRINITYb_DN32851_c0_g1_i1::g.14894::m.14894
OG0000286	CRCR_TRINITY_DN40490_c3_g1::TRINITY_DN40490_c3_g1_i1::g.24868::m.24868	CRFI_TRINITYb_DN21454_c0_g1::TRINITYb_DN21454_c0_g1_i1::g.8529::m.8529, CRFI_TRINITYb_DN29199_c0_g2::TRINITYb_DN29199_c0_g2_i1::g.159::m.159, CRFI_TRINITYb_DN30426_c4_g3::TRINITYb_DN30426_c4_g3_i1::g.4743::m.4743, CRFI_TRINITYb_DN30426_c4_g3::TRINITYb_DN30426_c4_g3_i1::g.4744::m.4744, CRFI_TRINITYb_DN31215_c7_g3::TRINITYb_DN31215_c7_g3_i1::g.9009::m.9009, CRFI_TRINITYb_DN32202_c4_g3::TRINITYb_DN32202_c4_g3_i2::g.28035::m.28035, CRFI_TRINITYb_DN32917_c0_g3::TRINITYb_DN32917_c0_g3_i5::g.34951::m.34951
OG0000287	CRCR_TRINITY_DN40557_c3_g3::TRINITY_DN40557_c3_g3_i1::g.17169::m.17169, CRCR_TRINITY_DN40557_c3_g3::TRINITY_DN40557_c3_g3_i2::g.17174::m.17174, CRCR_TRINITY_DN40557_c3_g3::TRINITY_DN40557_c3_g3_i3::g.17183::m.17183, CRCR_TRINITY_DN40557_c3_g4::TRINITY_DN40557_c3_g4_i1::g.17170::m.17170, CRCR_TRINITY_DN40557_c3_g4::TRINITY_DN40557_c3_g4_i3::g.17177::m.17177, CRCR_TRINITY_DN40557_c3_g4::TRINITY_DN40557_c3_g4_i4::g.17184::m.17184	CRFI_TRINITYb_DN30240_c2_g3::TRINITYb_DN30240_c2_g3_i2::g.573::m.573, CRFI_TRINITYb_DN30240_c2_g3::TRINITYb_DN30240_c2_g3_i3::g.576::m.576
OG0000288	CRCR_TRINITY_DN40745_c0_g2::TRINITY_DN40745_c0_g2_i1::g.46046::m.46046, CRCR_TRINITY_DN40745_c0_g2::TRINITY_DN40745_c0_g2_i4::g.46049::m.46049, CRCR_TRINITY_DN40745_c0_g2::TRINITY_DN40745_c0_g2_i6::g.46053::m.46053	CRFI_TRINITYb_DN32403_c3_g1::TRINITYb_DN32403_c3_g1_i1::g.47434::m.47434, CRFI_TRINITYb_DN32403_c3_g1::TRINITYb_DN32403_c3_g1_i2::g.47436::m.47436, CRFI_TRINITYb_DN32403_c3_g1::TRINITYb_DN32403_c3_g1_i3::g.47437::m.47437, CRFI_TRINITYb_DN32403_c3_g1::TRINITYb_DN32403_c3_g1_i4::g.47439::m.47439, CRFI_TRINITYb_DN32403_c3_g1::TRINITYb_DN32403_c3_g1_i5::g.47442::m.47442
OG0000289	CRCR_TRINITY_DN40906_c3_g10::TRINITY_DN40906_c3_g10_i1::g.40608::m.40608, CRCR_TRINITY_DN40906_c3_g19::TRINITY_DN40906_c3_g19_i1::g.40609::m.40609, CRCR_TRINITY_DN40906_c3_g22::TRINITY_DN40906_c3_g22_i1::g.40610::m.40610, CRCR_TRINITY_DN40906_c3_g32::TRINITY_DN40906_c3_g32_i1::g.40611::m.40611, CRCR_TRINITY_DN40906_c3_g32::TRINITY_DN40906_c3_g32_i2::g.40612::m.40612, CRCR_TRINITY_DN40906_c3_g37::TRINITY_DN40906_c3_g37_i2::g.40613::m.40613, CRCR_TRINITY_DN45129_c0_g18::TRINITY_DN45129_c0_g18_i1::g.44466::m.44466, CRCR_TRINITY_DN45129_c0_g20::TRINITY_DN45129_c0_g20_i1::g.44467::m.44467	
OG0000290	CRCR_TRINITY_DN41129_c0_g1::TRINITY_DN41129_c0_g1_i1::g.11303::m.11303, CRCR_TRINITY_DN41129_c0_g1::TRINITY_DN41129_c0_g1_i6::g.11313::m.11313, CRCR_TRINITY_DN41129_c0_g1::TRINITY_DN41129_c0_g1_i8::g.11320::m.11320	CRFI_TRINITYb_DN30439_c0_g1::TRINITYb_DN30439_c0_g1_i1::g.4858::m.4858, CRFI_TRINITYb_DN30439_c0_g1::TRINITYb_DN30439_c0_g1_i4::g.4862::m.4862, CRFI_TRINITYb_DN30439_c0_g1::TRINITYb_DN30439_c0_g1_i5::g.4866::m.4866, CRFI_TRINITYb_DN30439_c0_g1::TRINITYb_DN30439_c0_g1_i8::g.4869::m.4869, CRFI_TRINITYb_DN30439_c0_g1::TRINITYb_DN30439_c0_g1_i9::g.4871::m.4871
OG0000291	CRCR_TRINITY_DN41367_c0_g1::TRINITY_DN41367_c0_g1_i1::g.8135::m.8135, CRCR_TRINITY_DN41367_c0_g1::TRINITY_DN41367_c0_g1_i2::g.8137::m.8137, CRCR_TRINITY_DN41367_c0_g1::TRINITY_DN41367_c0_g1_i3::g.8139::m.8139, CRCR_TRINITY_DN41367_c0_g1::TRINITY_DN41367_c0_g1_i4::g.8140::m.8140, CRCR_TRINITY_DN41367_c0_g1::TRINITY_DN41367_c0_g1_i5::g.8141::m.8141, CRCR_TRINITY_DN41367_c0_g1::TRINITY_DN41367_c0_g1_i6::g.8142::m.8142	CRFI_TRINITYb_DN21544_c0_g2::TRINITYb_DN21544_c0_g2_i1::g.15637::m.15637, CRFI_TRINITYb_DN21544_c0_g2::TRINITYb_DN21544_c0_g2_i2::g.15639::m.15639
OG0000292	CRCR_TRINITY_DN41630_c1_g13::TRINITY_DN41630_c1_g13_i15::g.49250::m.49250, CRCR_TRINITY_DN41630_c1_g13::TRINITY_DN41630_c1_g13_i17::g.49251::m.49251, CRCR_TRINITY_DN41630_c1_g13::TRINITY_DN41630_c1_g13_i4::g.49244::m.49244, CRCR_TRINITY_DN41630_c1_g13::TRINITY_DN41630_c1_g13_i7::g.49246::m.49246	CRFI_TRINITYb_DN27124_c0_g2::TRINITYb_DN27124_c0_g2_i2::g.6278::m.6278, CRFI_TRINITYb_DN27124_c0_g2::TRINITYb_DN27124_c0_g2_i3::g.6279::m.6279, CRFI_TRINITYb_DN27124_c0_g2::TRINITYb_DN27124_c0_g2_i7::g.6280::m.6280, CRFI_TRINITYb_DN27124_c0_g2::TRINITYb_DN27124_c0_g2_i9::g.6281::m.6281
OG0000293	CRCR_TRINITY_DN41692_c1_g15::TRINITY_DN41692_c1_g15_i1::g.49119::m.49119, CRCR_TRINITY_DN41692_c1_g15::TRINITY_DN41692_c1_g15_i2::g.49120::m.49120, CRCR_TRINITY_DN41692_c1_g17::TRINITY_DN41692_c1_g17_i2::g.49121::m.49121, CRCR_TRINITY_DN41692_c1_g1::TRINITY_DN41692_c1_g1_i1::g.49116::m.49116, CRCR_TRINITY_DN41692_c1_g2::TRINITY_DN41692_c1_g2_i1::g.49117::m.49117	CRFI_TRINITYb_DN32766_c0_g1::TRINITYb_DN32766_c0_g1_i1::g.24152::m.24152, CRFI_TRINITYb_DN32766_c0_g1::TRINITYb_DN32766_c0_g1_i2::g.24153::m.24153, CRFI_TRINITYb_DN32766_c0_g1::TRINITYb_DN32766_c0_g1_i3::g.24155::m.24155
OG0000294	CRCR_TRINITY_DN42021_c0_g1::TRINITY_DN42021_c0_g1_i3::g.55596::m.55596	CRFI_TRINITYb_DN10255_c0_g1::TRINITYb_DN10255_c0_g1_i1::g.25066::m.25066, CRFI_TRINITYb_DN15217_c0_g1::TRINITYb_DN15217_c0_g1_i1::g.39931::m.39931, CRFI_TRINITYb_DN29620_c5_g1::TRINITYb_DN29620_c5_g1_i1::g.45223::m.45223, CRFI_TRINITYb_DN29620_c5_g1::TRINITYb_DN29620_c5_g1_i2::g.45225::m.45225, CRFI_TRINITYb_DN43954_c0_g1::TRINITYb_DN43954_c0_g1_i1::g.18559::m.18559, CRFI_TRINITYb_DN70914_c0_g1::TRINITYb_DN70914_c0_g1_i1::g.37239::m.37239, CRFI_TRINITYb_DN71368_c0_g1::TRINITYb_DN71368_c0_g1_i1::g.49132::m.49132
OG0000295	CRCR_TRINITY_DN42180_c0_g1::TRINITY_DN42180_c0_g1_i2::g.6597::m.6597, CRCR_TRINITY_DN42180_c0_g1::TRINITY_DN42180_c0_g1_i3::g.6601::m.6601, CRCR_TRINITY_DN42180_c0_g1::TRINITY_DN42180_c0_g1_i4::g.6605::m.6605, CRCR_TRINITY_DN42180_c0_g1::TRINITY_DN42180_c0_g1_i5::g.6607::m.6607	CRFI_TRINITYb_DN30623_c0_g1::TRINITYb_DN30623_c0_g1_i1::g.23238::m.23238, CRFI_TRINITYb_DN30623_c0_g1::TRINITYb_DN30623_c0_g1_i2::g.23241::m.23241, CRFI_TRINITYb_DN30623_c0_g1::TRINITYb_DN30623_c0_g1_i3::g.23245::m.23245, CRFI_TRINITYb_DN84128_c0_g1::TRINITYb_DN84128_c0_g1_i1::g.21611::m.21611
OG0000296	CRCR_TRINITY_DN42312_c0_g1::TRINITY_DN42312_c0_g1_i2::g.28759::m.28759, CRCR_TRINITY_DN42312_c0_g1::TRINITY_DN42312_c0_g1_i3::g.28761::m.28761, CRCR_TRINITY_DN42312_c0_g2::TRINITY_DN42312_c0_g2_i1::g.28763::m.28763, CRCR_TRINITY_DN42312_c0_g3::TRINITY_DN42312_c0_g3_i1::g.28764::m.28764	CRFI_TRINITYb_DN28578_c0_g1::TRINITYb_DN28578_c0_g1_i2::g.20375::m.20375, CRFI_TRINITYb_DN28578_c0_g1::TRINITYb_DN28578_c0_g1_i3::g.20376::m.20376, CRFI_TRINITYb_DN28578_c0_g1::TRINITYb_DN28578_c0_g1_i5::g.20377::m.20377, CRFI_TRINITYb_DN28578_c0_g1::TRINITYb_DN28578_c0_g1_i6::g.20379::m.20379
OG0000297	CRCR_TRINITY_DN42329_c0_g2::TRINITY_DN42329_c0_g2_i15::g.28681::m.28681, CRCR_TRINITY_DN42329_c0_g2::TRINITY_DN42329_c0_g2_i4::g.28656::m.28656, CRCR_TRINITY_DN42329_c0_g2::TRINITY_DN42329_c0_g2_i8::g.28659::m.28659, CRCR_TRINITY_DN42329_c0_g2::TRINITY_DN42329_c0_g2_i9::g.28662::m.28662	CRFI_TRINITYb_DN31949_c0_g1::TRINITYb_DN31949_c0_g1_i6::g.3865::m.3865, CRFI_TRINITYb_DN31949_c0_g1::TRINITYb_DN31949_c0_g1_i8::g.3871::m.3871, CRFI_TRINITYb_DN71547_c0_g1::TRINITYb_DN71547_c0_g1_i1::g.19407::m.19407, CRFI_TRINITYb_DN73354_c0_g1::TRINITYb_DN73354_c0_g1_i1::g.2924::m.2924
OG0000298	CRCR_TRINITY_DN42349_c0_g1::TRINITY_DN42349_c0_g1_i1::g.28515::m.28515, CRCR_TRINITY_DN42349_c0_g1::TRINITY_DN42349_c0_g1_i3::g.28517::m.28517, CRCR_TRINITY_DN42349_c0_g1::TRINITY_DN42349_c0_g1_i4::g.28519::m.28519, CRCR_TRINITY_DN42349_c0_g1::TRINITY_DN42349_c0_g1_i5::g.28521::m.28521, CRCR_TRINITY_DN42349_c0_g1::TRINITY_DN42349_c0_g1_i6::g.28523::m.28523, CRCR_TRINITY_DN42349_c0_g1::TRINITY_DN42349_c0_g1_i7::g.28526::m.28526, CRCR_TRINITY_DN42349_c0_g1::TRINITY_DN42349_c0_g1_i8::g.28527::m.28527	CRFI_TRINITYb_DN26212_c0_g1::TRINITYb_DN26212_c0_g1_i1::g.15433::m.15433
