Orthogroup	CRCR_fixednames	CRFI_fixednames
OG0016907	CRCR_TRINITY_DN109027_c0_g1__TRINITY_DN109027_c0_g1_i1__g.246__m.246	
OG0016908	CRCR_TRINITY_DN109045_c0_g1__TRINITY_DN109045_c0_g1_i1__g.250__m.250	
OG0016909	CRCR_TRINITY_DN109087_c0_g1__TRINITY_DN109087_c0_g1_i1__g.256__m.256	
OG0016910	CRCR_TRINITY_DN109110_c0_g1__TRINITY_DN109110_c0_g1_i1__g.1030__m.1030	
OG0016911	CRCR_TRINITY_DN109301_c0_g1__TRINITY_DN109301_c0_g1_i1__g.956__m.956	
OG0016912	CRCR_TRINITY_DN10936_c0_g1__TRINITY_DN10936_c0_g1_i1__g.45789__m.45789	
OG0016913	CRCR_TRINITY_DN10937_c0_g1__TRINITY_DN10937_c0_g1_i1__g.45790__m.45790	
OG0016914	CRCR_TRINITY_DN109404_c0_g1__TRINITY_DN109404_c0_g1_i1__g.674__m.674	
OG0016915	CRCR_TRINITY_DN109439_c0_g1__TRINITY_DN109439_c0_g1_i1__g.666__m.666	
OG0016916	CRCR_TRINITY_DN109439_c0_g1__TRINITY_DN109439_c0_g1_i1__g.665__m.665	
OG0016917	CRCR_TRINITY_DN109462_c0_g1__TRINITY_DN109462_c0_g1_i1__g.672__m.672	
OG0016918	CRCR_TRINITY_DN109463_c0_g1__TRINITY_DN109463_c0_g1_i1__g.663__m.663	
OG0016919	CRCR_TRINITY_DN109469_c0_g1__TRINITY_DN109469_c0_g1_i1__g.675__m.675	
OG0016920	CRCR_TRINITY_DN109504_c0_g1__TRINITY_DN109504_c0_g1_i1__g.720__m.720	
OG0016921	CRCR_TRINITY_DN109517_c0_g1__TRINITY_DN109517_c0_g1_i1__g.718__m.718	
OG0016922	CRCR_TRINITY_DN109531_c0_g1__TRINITY_DN109531_c0_g1_i1__g.715__m.715	
OG0016923	CRCR_TRINITY_DN109603_c0_g1__TRINITY_DN109603_c0_g1_i1__g.1014__m.1014	
OG0016924	CRCR_TRINITY_DN109615_c0_g1__TRINITY_DN109615_c0_g1_i1__g.1022__m.1022	
OG0016925	CRCR_TRINITY_DN109623_c0_g1__TRINITY_DN109623_c0_g1_i1__g.1012__m.1012	
OG0016926	CRCR_TRINITY_DN109628_c0_g1__TRINITY_DN109628_c0_g1_i1__g.1018__m.1018	
OG0016927	CRCR_TRINITY_DN109632_c0_g1__TRINITY_DN109632_c0_g1_i1__g.1026__m.1026	
OG0016928	CRCR_TRINITY_DN109648_c0_g1__TRINITY_DN109648_c0_g1_i1__g.1017__m.1017	
OG0016929	CRCR_TRINITY_DN109650_c0_g1__TRINITY_DN109650_c0_g1_i1__g.1010__m.1010	
OG0016930	CRCR_TRINITY_DN109658_c0_g1__TRINITY_DN109658_c0_g1_i1__g.1009__m.1009	
OG0016931	CRCR_TRINITY_DN109759_c0_g1__TRINITY_DN109759_c0_g1_i1__g.1054__m.1054	
OG0016932	CRCR_TRINITY_DN109790_c0_g1__TRINITY_DN109790_c0_g1_i1__g.1052__m.1052	
OG0016933	CRCR_TRINITY_DN109852_c0_g1__TRINITY_DN109852_c0_g1_i1__g.487__m.487	
OG0016934	CRCR_TRINITY_DN109878_c0_g1__TRINITY_DN109878_c0_g1_i1__g.485__m.485	
OG0016935	CRCR_TRINITY_DN109883_c0_g1__TRINITY_DN109883_c0_g1_i1__g.484__m.484	
OG0016936	CRCR_TRINITY_DN109983_c0_g1__TRINITY_DN109983_c0_g1_i1__g.809__m.809	
OG0016937	CRCR_TRINITY_DN109990_c0_g1__TRINITY_DN109990_c0_g1_i1__g.811__m.811	
OG0016938	CRCR_TRINITY_DN110087_c0_g1__TRINITY_DN110087_c0_g1_i1__g.185__m.185	
OG0016939	CRCR_TRINITY_DN110133_c0_g1__TRINITY_DN110133_c0_g1_i1__g.1096__m.1096	
OG0016940	CRCR_TRINITY_DN11014_c0_g1__TRINITY_DN11014_c0_g1_i1__g.1379__m.1379	
OG0016941	CRCR_TRINITY_DN110256_c0_g1__TRINITY_DN110256_c0_g1_i1__g.856__m.856	
OG0016942	CRCR_TRINITY_DN110327_c0_g1__TRINITY_DN110327_c0_g1_i1__g.778__m.778	
OG0016943	CRCR_TRINITY_DN110358_c0_g1__TRINITY_DN110358_c0_g1_i1__g.777__m.777	
OG0016944	CRCR_TRINITY_DN110395_c0_g1__TRINITY_DN110395_c0_g1_i1__g.774__m.774	
OG0016945	CRCR_TRINITY_DN110421_c0_g1__TRINITY_DN110421_c0_g1_i1__g.15__m.15	
OG0016946	CRCR_TRINITY_DN110424_c0_g1__TRINITY_DN110424_c0_g1_i1__g.19__m.19	
OG0016947	CRCR_TRINITY_DN110467_c0_g1__TRINITY_DN110467_c0_g1_i1__g.17__m.17	
OG0016948	CRCR_TRINITY_DN110476_c0_g1__TRINITY_DN110476_c0_g1_i1__g.20__m.20	
OG0016949	CRCR_TRINITY_DN110545_c0_g1__TRINITY_DN110545_c0_g1_i1__g.573__m.573	
OG0016950	CRCR_TRINITY_DN110552_c0_g1__TRINITY_DN110552_c0_g1_i1__g.575__m.575	
OG0016951	CRCR_TRINITY_DN11061_c0_g1__TRINITY_DN11061_c0_g1_i1__g.1373__m.1373	
OG0016952	CRCR_TRINITY_DN110722_c0_g1__TRINITY_DN110722_c0_g1_i1__g.490__m.490	
OG0016953	CRCR_TRINITY_DN110739_c0_g1__TRINITY_DN110739_c0_g1_i1__g.491__m.491	
OG0016954	CRCR_TRINITY_DN110739_c0_g1__TRINITY_DN110739_c0_g1_i1__g.492__m.492	
OG0016955	CRCR_TRINITY_DN11077_c0_g1__TRINITY_DN11077_c0_g1_i1__g.1382__m.1382	
OG0016956	CRCR_TRINITY_DN110907_c0_g1__TRINITY_DN110907_c0_g1_i1__g.233__m.233	
OG0016957	CRCR_TRINITY_DN110918_c0_g1__TRINITY_DN110918_c0_g1_i1__g.236__m.236	
OG0016958	CRCR_TRINITY_DN111004_c0_g1__TRINITY_DN111004_c0_g1_i1__g.532__m.532	
OG0016959	CRCR_TRINITY_DN11103_c0_g1__TRINITY_DN11103_c0_g1_i1__g.25972__m.25972	
OG0016960	CRCR_TRINITY_DN111081_c0_g1__TRINITY_DN111081_c0_g1_i1__g.527__m.527	
OG0016961	CRCR_TRINITY_DN111083_c0_g1__TRINITY_DN111083_c0_g1_i1__g.533__m.533	
OG0016962	CRCR_TRINITY_DN111154_c0_g1__TRINITY_DN111154_c0_g1_i1__g.886__m.886	
OG0016963	CRCR_TRINITY_DN111187_c0_g1__TRINITY_DN111187_c0_g1_i1__g.884__m.884	
OG0016964	CRCR_TRINITY_DN111218_c0_g1__TRINITY_DN111218_c0_g1_i1__g.901__m.901	
OG0016965	CRCR_TRINITY_DN111227_c0_g1__TRINITY_DN111227_c0_g1_i1__g.902__m.902	
OG0016966	CRCR_TRINITY_DN111341_c0_g1__TRINITY_DN111341_c0_g1_i1__g.5__m.5	
OG0016967	CRCR_TRINITY_DN11135_c0_g1__TRINITY_DN11135_c0_g1_i1__g.25960__m.25960	
OG0016968	CRCR_TRINITY_DN111475_c0_g1__TRINITY_DN111475_c0_g1_i1__g.108__m.108	
OG0016969	CRCR_TRINITY_DN11151_c0_g1__TRINITY_DN11151_c0_g1_i1__g.25966__m.25966	
OG0016970	CRCR_TRINITY_DN111526_c0_g1__TRINITY_DN111526_c0_g1_i1__g.97__m.97	
OG0016971	CRCR_TRINITY_DN11152_c0_g1__TRINITY_DN11152_c0_g1_i1__g.25965__m.25965	
OG0016972	CRCR_TRINITY_DN111555_c0_g1__TRINITY_DN111555_c0_g1_i1__g.99__m.99	
OG0016973	CRCR_TRINITY_DN111572_c0_g1__TRINITY_DN111572_c0_g1_i1__g.98__m.98	
OG0016974	CRCR_TRINITY_DN111611_c0_g1__TRINITY_DN111611_c0_g1_i1__g.321__m.321	
OG0016975	CRCR_TRINITY_DN111623_c0_g1__TRINITY_DN111623_c0_g1_i1__g.315__m.315	
OG0016976	CRCR_TRINITY_DN11164_c0_g1__TRINITY_DN11164_c0_g1_i1__g.25968__m.25968	
OG0016977	CRCR_TRINITY_DN111696_c0_g1__TRINITY_DN111696_c0_g1_i1__g.313__m.313	
OG0016978	CRCR_TRINITY_DN111761_c0_g1__TRINITY_DN111761_c0_g1_i1__g.36__m.36	
OG0016979	CRCR_TRINITY_DN11177_c0_g1__TRINITY_DN11177_c0_g1_i1__g.25954__m.25954	
OG0016980	CRCR_TRINITY_DN11177_c0_g1__TRINITY_DN11177_c0_g1_i1__g.25955__m.25955	
OG0016981	CRCR_TRINITY_DN111827_c0_g1__TRINITY_DN111827_c0_g1_i1__g.1005__m.1005	
OG0016982	CRCR_TRINITY_DN111846_c0_g1__TRINITY_DN111846_c0_g1_i1__g.1004__m.1004	
OG0016983	CRCR_TRINITY_DN111954_c0_g1__TRINITY_DN111954_c0_g1_i1__g.1103__m.1103	
OG0016984	CRCR_TRINITY_DN111981_c0_g1__TRINITY_DN111981_c0_g1_i1__g.1102__m.1102	
OG0016985	CRCR_TRINITY_DN112080_c0_g1__TRINITY_DN112080_c0_g1_i1__g.863__m.863	
OG0016986	CRCR_TRINITY_DN112102_c0_g1__TRINITY_DN112102_c0_g1_i1__g.326__m.326	
OG0016987	CRCR_TRINITY_DN112103_c0_g1__TRINITY_DN112103_c0_g1_i1__g.325__m.325	
OG0016988	CRCR_TRINITY_DN112122_c0_g1__TRINITY_DN112122_c0_g1_i1__g.331__m.331	
OG0016989	CRCR_TRINITY_DN112195_c0_g1__TRINITY_DN112195_c0_g1_i1__g.328__m.328	
OG0016990	CRCR_TRINITY_DN112212_c0_g1__TRINITY_DN112212_c0_g1_i1__g.78__m.78	
OG0016991	CRCR_TRINITY_DN112218_c0_g1__TRINITY_DN112218_c0_g1_i1__g.81__m.81	
OG0016992	CRCR_TRINITY_DN112268_c0_g1__TRINITY_DN112268_c0_g1_i1__g.83__m.83	
OG0016993	CRCR_TRINITY_DN112305_c0_g1__TRINITY_DN112305_c0_g1_i1__g.890__m.890	
OG0016994	CRCR_TRINITY_DN112360_c0_g1__TRINITY_DN112360_c0_g1_i1__g.892__m.892	
OG0016995	CRCR_TRINITY_DN1123_c0_g1__TRINITY_DN1123_c0_g1_i1__g.26536__m.26536	
OG0016996	CRCR_TRINITY_DN112408_c0_g1__TRINITY_DN112408_c0_g1_i1__g.258__m.258	
OG0016997	CRCR_TRINITY_DN112620_c0_g1__TRINITY_DN112620_c0_g1_i1__g.379__m.379	
OG0016998	CRCR_TRINITY_DN112666_c0_g1__TRINITY_DN112666_c0_g1_i1__g.380__m.380	
OG0016999	CRCR_TRINITY_DN112745_c0_g1__TRINITY_DN112745_c0_g1_i1__g.196__m.196	
OG0017000	CRCR_TRINITY_DN112786_c0_g1__TRINITY_DN112786_c0_g1_i1__g.195__m.195	
OG0017001	CRCR_TRINITY_DN112904_c0_g1__TRINITY_DN112904_c0_g1_i1__g.582__m.582	
OG0017002	CRCR_TRINITY_DN112934_c0_g1__TRINITY_DN112934_c0_g1_i1__g.578__m.578	
OG0017003	CRCR_TRINITY_DN11293_c1_g1__TRINITY_DN11293_c1_g1_i1__g.55806__m.55806	
OG0017004	CRCR_TRINITY_DN112974_c0_g1__TRINITY_DN112974_c0_g1_i1__g.583__m.583	
OG0017005	CRCR_TRINITY_DN113049_c0_g1__TRINITY_DN113049_c0_g1_i1__g.523__m.523	
OG0017006	CRCR_TRINITY_DN113049_c0_g1__TRINITY_DN113049_c0_g1_i1__g.524__m.524	
OG0017007	CRCR_TRINITY_DN113123_c0_g1__TRINITY_DN113123_c0_g1_i1__g.915__m.915	
OG0017008	CRCR_TRINITY_DN113148_c0_g1__TRINITY_DN113148_c0_g1_i1__g.913__m.913	
OG0017009	CRCR_TRINITY_DN113151_c0_g1__TRINITY_DN113151_c0_g1_i1__g.916__m.916	
OG0017010	CRCR_TRINITY_DN11323_c0_g1__TRINITY_DN11323_c0_g1_i1__g.6562__m.6562	
OG0017011	CRCR_TRINITY_DN11332_c0_g1__TRINITY_DN11332_c0_g1_i1__g.6556__m.6556	
OG0017012	CRCR_TRINITY_DN113396_c0_g1__TRINITY_DN113396_c0_g1_i1__g.29__m.29	
OG0017013	CRCR_TRINITY_DN113396_c0_g1__TRINITY_DN113396_c0_g1_i1__g.28__m.28	
OG0017014	CRCR_TRINITY_DN113577_c0_g1__TRINITY_DN113577_c0_g1_i1__g.730__m.730	
OG0017015	CRCR_TRINITY_DN113596_c0_g1__TRINITY_DN113596_c0_g1_i1__g.731__m.731	
OG0017016	CRCR_TRINITY_DN113630_c0_g1__TRINITY_DN113630_c0_g1_i1__g.812__m.812	
OG0017017	CRCR_TRINITY_DN113713_c0_g1__TRINITY_DN113713_c0_g1_i1__g.854__m.854	
OG0017018	CRCR_TRINITY_DN113746_c0_g1__TRINITY_DN113746_c0_g1_i1__g.852__m.852	
OG0017019	CRCR_TRINITY_DN113844_c0_g1__TRINITY_DN113844_c0_g1_i1__g.1039__m.1039	
OG0017020	CRCR_TRINITY_DN113859_c0_g1__TRINITY_DN113859_c0_g1_i1__g.1038__m.1038	
OG0017021	CRCR_TRINITY_DN11385_c0_g1__TRINITY_DN11385_c0_g1_i1__g.6563__m.6563	
OG0017022	CRCR_TRINITY_DN113878_c0_g1__TRINITY_DN113878_c0_g1_i1__g.1035__m.1035	
OG0017023	CRCR_TRINITY_DN113905_c0_g1__TRINITY_DN113905_c0_g1_i1__g.2__m.2	
OG0017024	CRCR_TRINITY_DN11399_c0_g1__TRINITY_DN11399_c0_g1_i1__g.6561__m.6561	
OG0017025	CRCR_TRINITY_DN11399_c0_g1__TRINITY_DN11399_c0_g1_i1__g.6559__m.6559	
OG0017026	CRCR_TRINITY_DN11400_c0_g2__TRINITY_DN11400_c0_g2_i1__g.29468__m.29468	
OG0017027	CRCR_TRINITY_DN11407_c0_g1__TRINITY_DN11407_c0_g1_i1__g.29460__m.29460	
OG0017028	CRCR_TRINITY_DN11411_c0_g1__TRINITY_DN11411_c0_g1_i1__g.29457__m.29457	
OG0017029	CRCR_TRINITY_DN114144_c0_g1__TRINITY_DN114144_c0_g1_i1__g.395__m.395	
OG0017030	CRCR_TRINITY_DN114175_c0_g1__TRINITY_DN114175_c0_g1_i1__g.396__m.396	
OG0017031	CRCR_TRINITY_DN11421_c0_g1__TRINITY_DN11421_c0_g1_i1__g.29470__m.29470	
OG0017032	CRCR_TRINITY_DN114291_c0_g1__TRINITY_DN114291_c0_g1_i1__g.1008__m.1008	
OG0017033	CRCR_TRINITY_DN114588_c0_g1__TRINITY_DN114588_c0_g1_i1__g.546__m.546	
OG0017034	CRCR_TRINITY_DN114910_c0_g1__TRINITY_DN114910_c0_g1_i1__g.1080__m.1080	
OG0017035	CRCR_TRINITY_DN114986_c0_g1__TRINITY_DN114986_c0_g1_i1__g.1079__m.1079	
OG0017036	CRCR_TRINITY_DN114993_c0_g1__TRINITY_DN114993_c0_g1_i1__g.1075__m.1075	
OG0017037	CRCR_TRINITY_DN115030_c0_g1__TRINITY_DN115030_c0_g1_i1__g.600__m.600	
OG0017038	CRCR_TRINITY_DN115178_c0_g1__TRINITY_DN115178_c0_g1_i1__g.1094__m.1094	
OG0017039	CRCR_TRINITY_DN1151_c0_g1__TRINITY_DN1151_c0_g1_i1__g.26543__m.26543	
OG0017040	CRCR_TRINITY_DN11530_c0_g1__TRINITY_DN11530_c0_g1_i1__g.53390__m.53390	
OG0017041	CRCR_TRINITY_DN11532_c0_g1__TRINITY_DN11532_c0_g1_i1__g.53377__m.53377	
OG0017042	CRCR_TRINITY_DN115354_c0_g1__TRINITY_DN115354_c0_g1_i1__g.959__m.959	
OG0017043	CRCR_TRINITY_DN11540_c0_g1__TRINITY_DN11540_c0_g1_i1__g.53380__m.53380	
OG0017044	CRCR_TRINITY_DN11545_c0_g1__TRINITY_DN11545_c0_g1_i1__g.53372__m.53372	
OG0017045	CRCR_TRINITY_DN115609_c0_g1__TRINITY_DN115609_c0_g1_i1__g.404__m.404	
OG0017046	CRCR_TRINITY_DN1157_c0_g1__TRINITY_DN1157_c0_g1_i1__g.26546__m.26546	
OG0017047	CRCR_TRINITY_DN11585_c0_g1__TRINITY_DN11585_c0_g1_i1__g.53370__m.53370	
OG0017048	CRCR_TRINITY_DN115947_c0_g1__TRINITY_DN115947_c0_g1_i1__g.1007__m.1007	
OG0017049	CRCR_TRINITY_DN11599_c0_g1__TRINITY_DN11599_c0_g1_i1__g.53366__m.53366	
OG0017050	CRCR_TRINITY_DN116082_c0_g1__TRINITY_DN116082_c0_g1_i1__g.335__m.335	
OG0017051	CRCR_TRINITY_DN116199_c0_g1__TRINITY_DN116199_c0_g1_i1__g.296__m.296	
OG0017052	CRCR_TRINITY_DN11622_c1_g1__TRINITY_DN11622_c1_g1_i1__g.55907__m.55907	
OG0017053	CRCR_TRINITY_DN11624_c0_g2__TRINITY_DN11624_c0_g2_i1__g.55912__m.55912	
OG0017054	CRCR_TRINITY_DN11627_c0_g1__TRINITY_DN11627_c0_g1_i1__g.55914__m.55914	
OG0017055	CRCR_TRINITY_DN116621_c0_g1__TRINITY_DN116621_c0_g1_i1__g.771__m.771	
OG0017056	CRCR_TRINITY_DN116915_c0_g1__TRINITY_DN116915_c0_g1_i1__g.677__m.677	
OG0017057	CRCR_TRINITY_DN11691_c0_g2__TRINITY_DN11691_c0_g2_i1__g.55908__m.55908	
OG0017058	CRCR_TRINITY_DN11713_c0_g1__TRINITY_DN11713_c0_g1_i1__g.53277__m.53277	
OG0017059	CRCR_TRINITY_DN11766_c0_g1__TRINITY_DN11766_c0_g1_i1__g.53284__m.53284	
OG0017060	CRCR_TRINITY_DN11782_c0_g1__TRINITY_DN11782_c0_g1_i1__g.53289__m.53289	
OG0017061	CRCR_TRINITY_DN11789_c0_g1__TRINITY_DN11789_c0_g1_i1__g.53278__m.53278	
OG0017062	CRCR_TRINITY_DN11808_c0_g2__TRINITY_DN11808_c0_g2_i1__g.56281__m.56281	
OG0017063	CRCR_TRINITY_DN11817_c0_g1__TRINITY_DN11817_c0_g1_i1__g.56275__m.56275	
OG0017064	CRCR_TRINITY_DN11822_c0_g1__TRINITY_DN11822_c0_g1_i1__g.56286__m.56286	
OG0017065	CRCR_TRINITY_DN11849_c0_g1__TRINITY_DN11849_c0_g1_i1__g.56278__m.56278	
OG0017066	CRCR_TRINITY_DN11862_c0_g1__TRINITY_DN11862_c0_g1_i1__g.56282__m.56282	
OG0017067	CRCR_TRINITY_DN1186_c0_g1__TRINITY_DN1186_c0_g1_i1__g.26544__m.26544	
OG0017068	CRCR_TRINITY_DN1187_c0_g1__TRINITY_DN1187_c0_g1_i1__g.26535__m.26535	
OG0017069	CRCR_TRINITY_DN11887_c0_g2__TRINITY_DN11887_c0_g2_i1__g.56289__m.56289	
OG0017070	CRCR_TRINITY_DN11897_c0_g1__TRINITY_DN11897_c0_g1_i1__g.56280__m.56280	
OG0017071	CRCR_TRINITY_DN11933_c0_g1__TRINITY_DN11933_c0_g1_i1__g.48188__m.48188	
OG0017072	CRCR_TRINITY_DN11970_c0_g1__TRINITY_DN11970_c0_g1_i1__g.48183__m.48183	
OG0017073	CRCR_TRINITY_DN11988_c0_g1__TRINITY_DN11988_c0_g1_i1__g.48190__m.48190	
OG0017074	CRCR_TRINITY_DN12059_c0_g1__TRINITY_DN12059_c0_g1_i1__g.9453__m.9453	
OG0017075	CRCR_TRINITY_DN12078_c0_g1__TRINITY_DN12078_c0_g1_i1__g.9451__m.9451	
OG0017076	CRCR_TRINITY_DN12142_c0_g1__TRINITY_DN12142_c0_g1_i1__g.18374__m.18374	
OG0017077	CRCR_TRINITY_DN12172_c0_g1__TRINITY_DN12172_c0_g1_i1__g.18377__m.18377	
OG0017078	CRCR_TRINITY_DN12177_c0_g1__TRINITY_DN12177_c0_g1_i1__g.18373__m.18373	
OG0017079	CRCR_TRINITY_DN12246_c0_g1__TRINITY_DN12246_c0_g1_i1__g.13729__m.13729	
OG0017080	CRCR_TRINITY_DN12312_c0_g3__TRINITY_DN12312_c0_g3_i1__g.3982__m.3982	
OG0017081	CRCR_TRINITY_DN12314_c0_g1__TRINITY_DN12314_c0_g1_i1__g.3980__m.3980	
OG0017082	CRCR_TRINITY_DN12359_c1_g1__TRINITY_DN12359_c1_g1_i1__g.3976__m.3976	
OG0017083	CRCR_TRINITY_DN12370_c1_g1__TRINITY_DN12370_c1_g1_i1__g.3970__m.3970	
OG0017084	CRCR_TRINITY_DN12370_c1_g1__TRINITY_DN12370_c1_g1_i1__g.3969__m.3969	
OG0017085	CRCR_TRINITY_DN12380_c0_g1__TRINITY_DN12380_c0_g1_i1__g.3973__m.3973	
OG0017086	CRCR_TRINITY_DN12387_c0_g1__TRINITY_DN12387_c0_g1_i1__g.3981__m.3981	
OG0017087	CRCR_TRINITY_DN12410_c0_g1__TRINITY_DN12410_c0_g1_i1__g.23705__m.23705	
OG0017088	CRCR_TRINITY_DN12417_c0_g2__TRINITY_DN12417_c0_g2_i1__g.23706__m.23706	
OG0017089	CRCR_TRINITY_DN12432_c0_g1__TRINITY_DN12432_c0_g1_i1__g.23704__m.23704	
OG0017090	CRCR_TRINITY_DN12438_c0_g1__TRINITY_DN12438_c0_g1_i1__g.23712__m.23712	
OG0017091	CRCR_TRINITY_DN12468_c0_g1__TRINITY_DN12468_c0_g1_i1__g.23699__m.23699	
OG0017092	CRCR_TRINITY_DN12513_c0_g1__TRINITY_DN12513_c0_g1_i1__g.5889__m.5889	
OG0017093	CRCR_TRINITY_DN12513_c0_g1__TRINITY_DN12513_c0_g1_i1__g.5890__m.5890	
OG0017094	CRCR_TRINITY_DN12531_c0_g1__TRINITY_DN12531_c0_g1_i1__g.5896__m.5896	
OG0017095	CRCR_TRINITY_DN12559_c0_g1__TRINITY_DN12559_c0_g1_i1__g.5897__m.5897	
OG0017096	CRCR_TRINITY_DN12575_c0_g1__TRINITY_DN12575_c0_g1_i1__g.5895__m.5895	
OG0017097	CRCR_TRINITY_DN1259_c0_g1__TRINITY_DN1259_c0_g1_i1__g.41743__m.41743	
OG0017098	CRCR_TRINITY_DN12648_c0_g1__TRINITY_DN12648_c0_g1_i1__g.22767__m.22767	
OG0017099	CRCR_TRINITY_DN12659_c0_g1__TRINITY_DN12659_c0_g1_i1__g.22765__m.22765	
OG0017100	CRCR_TRINITY_DN1267_c0_g1__TRINITY_DN1267_c0_g1_i1__g.41745__m.41745	
OG0017101	CRCR_TRINITY_DN12706_c0_g1__TRINITY_DN12706_c0_g1_i1__g.28143__m.28143	
OG0017102	CRCR_TRINITY_DN12732_c0_g1__TRINITY_DN12732_c0_g1_i1__g.28144__m.28144	
OG0017103	CRCR_TRINITY_DN12737_c0_g1__TRINITY_DN12737_c0_g1_i1__g.28148__m.28148	
OG0017104	CRCR_TRINITY_DN12737_c1_g1__TRINITY_DN12737_c1_g1_i1__g.28150__m.28150	
OG0017105	CRCR_TRINITY_DN12766_c0_g1__TRINITY_DN12766_c0_g1_i1__g.28163__m.28163	
OG0017106	CRCR_TRINITY_DN12769_c0_g1__TRINITY_DN12769_c0_g1_i1__g.28147__m.28147	
OG0017107	CRCR_TRINITY_DN12780_c0_g1__TRINITY_DN12780_c0_g1_i1__g.28160__m.28160	
OG0017108	CRCR_TRINITY_DN12797_c0_g1__TRINITY_DN12797_c0_g1_i1__g.28155__m.28155	
OG0017109	CRCR_TRINITY_DN12799_c0_g1__TRINITY_DN12799_c0_g1_i1__g.28141__m.28141	
OG0017110	CRCR_TRINITY_DN12809_c0_g1__TRINITY_DN12809_c0_g1_i1__g.54704__m.54704	
OG0017111	CRCR_TRINITY_DN12823_c0_g1__TRINITY_DN12823_c0_g1_i1__g.54708__m.54708	
OG0017112	CRCR_TRINITY_DN12837_c0_g1__TRINITY_DN12837_c0_g1_i1__g.54716__m.54716	
OG0017113	CRCR_TRINITY_DN12889_c0_g1__TRINITY_DN12889_c0_g1_i1__g.54719__m.54719	
OG0017114	CRCR_TRINITY_DN1289_c0_g1__TRINITY_DN1289_c0_g1_i1__g.41747__m.41747	
OG0017115	CRCR_TRINITY_DN12908_c0_g1__TRINITY_DN12908_c0_g1_i1__g.53775__m.53775	
OG0017116	CRCR_TRINITY_DN12915_c0_g1__TRINITY_DN12915_c0_g1_i1__g.53763__m.53763	
OG0017117	CRCR_TRINITY_DN12931_c0_g1__TRINITY_DN12931_c0_g1_i1__g.53759__m.53759	
OG0017118	CRCR_TRINITY_DN1294_c0_g1__TRINITY_DN1294_c0_g1_i1__g.41746__m.41746	
OG0017119	CRCR_TRINITY_DN12967_c0_g1__TRINITY_DN12967_c0_g1_i1__g.53771__m.53771	
OG0017120	CRCR_TRINITY_DN12984_c0_g1__TRINITY_DN12984_c0_g1_i1__g.53760__m.53760	
OG0017121	CRCR_TRINITY_DN12985_c0_g1__TRINITY_DN12985_c0_g1_i1__g.53770__m.53770	
OG0017122	CRCR_TRINITY_DN12989_c0_g1__TRINITY_DN12989_c0_g1_i1__g.53774__m.53774	
OG0017123	CRCR_TRINITY_DN12999_c0_g1__TRINITY_DN12999_c0_g1_i1__g.53756__m.53756	
OG0017124	CRCR_TRINITY_DN13001_c0_g1__TRINITY_DN13001_c0_g1_i1__g.26471__m.26471	
OG0017125	CRCR_TRINITY_DN13003_c0_g1__TRINITY_DN13003_c0_g1_i1__g.26462__m.26462	
OG0017126	CRCR_TRINITY_DN13037_c0_g1__TRINITY_DN13037_c0_g1_i1__g.26460__m.26460	
OG0017127	CRCR_TRINITY_DN13073_c0_g1__TRINITY_DN13073_c0_g1_i1__g.26449__m.26449	
OG0017128	CRCR_TRINITY_DN13076_c0_g1__TRINITY_DN13076_c0_g1_i1__g.26475__m.26475	
OG0017129	CRCR_TRINITY_DN13150_c0_g1__TRINITY_DN13150_c0_g1_i1__g.3874__m.3874	
OG0017130	CRCR_TRINITY_DN13150_c0_g1__TRINITY_DN13150_c0_g1_i1__g.3872__m.3872	
OG0017131	CRCR_TRINITY_DN13163_c0_g1__TRINITY_DN13163_c0_g1_i1__g.3876__m.3876	
OG0017132	CRCR_TRINITY_DN13193_c0_g1__TRINITY_DN13193_c0_g1_i1__g.3877__m.3877	
OG0017133	CRCR_TRINITY_DN13280_c0_g1__TRINITY_DN13280_c0_g1_i1__g.46702__m.46702	
OG0017134	CRCR_TRINITY_DN13320_c0_g1__TRINITY_DN13320_c0_g1_i1__g.41730__m.41730	
OG0017135	CRCR_TRINITY_DN13362_c0_g1__TRINITY_DN13362_c0_g1_i1__g.41722__m.41722	
OG0017136	CRCR_TRINITY_DN13378_c0_g2__TRINITY_DN13378_c0_g2_i1__g.41734__m.41734	
OG0017137	CRCR_TRINITY_DN13382_c0_g1__TRINITY_DN13382_c0_g1_i1__g.41718__m.41718	
OG0017138	CRCR_TRINITY_DN13385_c0_g1__TRINITY_DN13385_c0_g1_i1__g.41723__m.41723	
OG0017139	CRCR_TRINITY_DN13388_c0_g1__TRINITY_DN13388_c0_g1_i1__g.41727__m.41727	
OG0017140	CRCR_TRINITY_DN13392_c0_g2__TRINITY_DN13392_c0_g2_i1__g.41719__m.41719	
OG0017141	CRCR_TRINITY_DN13401_c0_g1__TRINITY_DN13401_c0_g1_i1__g.37597__m.37597	
OG0017142	CRCR_TRINITY_DN13436_c0_g1__TRINITY_DN13436_c0_g1_i1__g.37574__m.37574	
OG0017143	CRCR_TRINITY_DN13436_c0_g1__TRINITY_DN13436_c0_g1_i1__g.37573__m.37573	
OG0017144	CRCR_TRINITY_DN13467_c0_g2__TRINITY_DN13467_c0_g2_i1__g.37600__m.37600	
OG0017145	CRCR_TRINITY_DN1348_c0_g1__TRINITY_DN1348_c0_g1_i1__g.36747__m.36747	
